"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1,135,"MWI","Malawi",1,"Balaka",1,"Balaka Town",1,"n.a. (1951)","Unknown","Unknown",NA,NA
2,135,"MWI","Malawi",1,"Balaka",1,"Balaka Town",2,"n.a. (1953)","Unknown","Unknown",NA,NA
3,135,"MWI","Malawi",1,"Balaka",1,"Balaka Town",3,"n.a. (1954)","Unknown","Unknown",NA,NA
4,135,"MWI","Malawi",1,"Balaka",1,"Balaka Town",4,"n.a. (1957)","Unknown","Unknown",NA,NA
5,135,"MWI","Malawi",1,"Balaka",1,"Balaka Town",5,"n.a. (1958)","Unknown","Unknown",NA,NA
6,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",6,"n.a. (1785)","Unknown","Unknown",NA,NA
7,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",7,"n.a. (1793)","Unknown","Unknown",NA,NA
8,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",8,"n.a. (1803)","Unknown","Unknown",NA,NA
9,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",9,"n.a. (1805)","Unknown","Unknown",NA,NA
10,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",10,"n.a. (1807)","Unknown","Unknown",NA,NA
11,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",11,"n.a. (1809)","Unknown","Unknown",NA,NA
12,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",12,"n.a. (1814)","Unknown","Unknown",NA,NA
13,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",13,"n.a. (1829)","Unknown","Unknown",NA,NA
14,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",14,"n.a. (1831)","Unknown","Unknown",NA,NA
15,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",15,"n.a. (1832)","Unknown","Unknown",NA,NA
16,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",16,"n.a. (1834)","Unknown","Unknown",NA,NA
17,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",17,"n.a. (1844)","Unknown","Unknown",NA,NA
18,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",18,"n.a. (1847)","Unknown","Unknown",NA,NA
19,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",19,"n.a. (1849)","Unknown","Unknown",NA,NA
20,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",20,"n.a. (1850)","Unknown","Unknown",NA,NA
21,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",21,"n.a. (1854)","Unknown","Unknown",NA,NA
22,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",22,"n.a. (1862)","Unknown","Unknown",NA,NA
23,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",23,"n.a. (1864)","Unknown","Unknown",NA,NA
24,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",24,"n.a. (1865)","Unknown","Unknown",NA,NA
25,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",25,"n.a. (1868)","Unknown","Unknown",NA,NA
26,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",26,"n.a. (1870)","Unknown","Unknown",NA,NA
27,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",27,"n.a. (1873)","Unknown","Unknown",NA,NA
28,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",28,"n.a. (1890)","Unknown","Unknown",NA,NA
29,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",29,"n.a. (1891)","Unknown","Unknown",NA,NA
30,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",30,"n.a. (1893)","Unknown","Unknown",NA,NA
31,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",31,"n.a. (1894)","Unknown","Unknown",NA,NA
32,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",32,"n.a. (1909)","Unknown","Unknown",NA,NA
33,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",33,"n.a. (1918)","Unknown","Unknown",NA,NA
34,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",34,"n.a. (1919)","Unknown","Unknown",NA,NA
35,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",35,"n.a. (1926)","Unknown","Unknown",NA,NA
36,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",36,"n.a. (1927)","Unknown","Unknown",NA,NA
37,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",37,"n.a. (1942)","Unknown","Unknown",NA,NA
38,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",38,"n.a. (1944)","Unknown","Unknown",NA,NA
39,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",39,"n.a. (1970)","Unknown","Unknown",NA,NA
40,135,"MWI","Malawi",1,"Balaka",2,"TA Kalembo",40,"n.a. (1973)","Unknown","Unknown",NA,NA
41,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",41,"n.a. (1863)","Unknown","Unknown",NA,NA
42,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",42,"n.a. (1866)","Unknown","Unknown",NA,NA
43,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",43,"n.a. (1882)","Unknown","Unknown",NA,NA
44,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",44,"n.a. (1907)","Unknown","Unknown",NA,NA
45,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",45,"n.a. (1912)","Unknown","Unknown",NA,NA
46,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",46,"n.a. (1920)","Unknown","Unknown",NA,NA
47,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",47,"n.a. (1924)","Unknown","Unknown",NA,NA
48,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",48,"n.a. (1928)","Unknown","Unknown",NA,NA
49,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",49,"n.a. (1931)","Unknown","Unknown",NA,NA
50,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",50,"n.a. (1937)","Unknown","Unknown",NA,NA
51,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",51,"n.a. (1939)","Unknown","Unknown",NA,NA
52,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",52,"n.a. (1940)","Unknown","Unknown",NA,NA
53,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",53,"n.a. (1943)","Unknown","Unknown",NA,NA
54,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",54,"n.a. (1948)","Unknown","Unknown",NA,NA
55,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",55,"n.a. (1960)","Unknown","Unknown",NA,NA
56,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",56,"n.a. (1965)","Unknown","Unknown",NA,NA
57,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",57,"n.a. (1968)","Unknown","Unknown",NA,NA
58,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",58,"n.a. (1969)","Unknown","Unknown",NA,NA
59,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",59,"n.a. (1974)","Unknown","Unknown",NA,NA
60,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",60,"n.a. (1976)","Unknown","Unknown",NA,NA
61,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",61,"n.a. (1977)","Unknown","Unknown",NA,NA
62,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",62,"n.a. (1980)","Unknown","Unknown",NA,NA
63,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",63,"n.a. (1982)","Unknown","Unknown",NA,NA
64,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",64,"n.a. (1983)","Unknown","Unknown",NA,NA
65,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",65,"n.a. (1988)","Unknown","Unknown",NA,NA
66,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",66,"n.a. (1993)","Unknown","Unknown",NA,NA
67,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",67,"n.a. (1994)","Unknown","Unknown",NA,NA
68,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",68,"n.a. (1995)","Unknown","Unknown",NA,NA
69,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",69,"n.a. (1996)","Unknown","Unknown",NA,NA
70,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",70,"n.a. (1999)","Unknown","Unknown",NA,NA
71,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",71,"n.a. (2002)","Unknown","Unknown",NA,NA
72,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",72,"n.a. (2005)","Unknown","Unknown",NA,NA
73,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",73,"n.a. (2006)","Unknown","Unknown",NA,NA
74,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",74,"n.a. (2011)","Unknown","Unknown",NA,NA
75,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",75,"n.a. (2012)","Unknown","Unknown",NA,NA
76,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",76,"n.a. (2013)","Unknown","Unknown",NA,NA
77,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",77,"n.a. (2015)","Unknown","Unknown",NA,NA
78,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",78,"n.a. (2022)","Unknown","Unknown",NA,NA
79,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",79,"n.a. (2024)","Unknown","Unknown",NA,NA
80,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",80,"n.a. (2025)","Unknown","Unknown",NA,NA
81,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",81,"n.a. (2027)","Unknown","Unknown",NA,NA
82,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",82,"n.a. (2028)","Unknown","Unknown",NA,NA
83,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",83,"n.a. (2036)","Unknown","Unknown",NA,NA
84,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",84,"n.a. (2048)","Unknown","Unknown",NA,NA
85,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",85,"n.a. (2054)","Unknown","Unknown",NA,NA
86,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",86,"n.a. (2064)","Unknown","Unknown",NA,NA
87,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",87,"n.a. (2066)","Unknown","Unknown",NA,NA
88,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",88,"n.a. (2068)","Unknown","Unknown",NA,NA
89,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",89,"n.a. (2069)","Unknown","Unknown",NA,NA
90,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",90,"n.a. (2078)","Unknown","Unknown",NA,NA
91,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",91,"n.a. (2082)","Unknown","Unknown",NA,NA
92,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",92,"n.a. (2085)","Unknown","Unknown",NA,NA
93,135,"MWI","Malawi",1,"Balaka",3,"TA Nsamala",93,"n.a. (2090)","Unknown","Unknown",NA,NA
94,135,"MWI","Malawi",2,"Blantyre",4,"Blantyre City",94,"n.a. (2465)","Unknown","Unknown",NA,NA
95,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",95,"n.a. (2133)","Unknown","Unknown",NA,NA
96,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",96,"n.a. (2141)","Unknown","Unknown",NA,NA
97,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",97,"n.a. (2162)","Unknown","Unknown",NA,NA
98,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",98,"n.a. (2163)","Unknown","Unknown",NA,NA
99,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",99,"n.a. (2178)","Unknown","Unknown",NA,NA
100,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",100,"n.a. (2179)","Unknown","Unknown",NA,NA
101,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",101,"n.a. (2194)","Unknown","Unknown",NA,NA
102,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",102,"n.a. (2209)","Unknown","Unknown",NA,NA
103,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",103,"n.a. (2216)","Unknown","Unknown",NA,NA
104,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",104,"n.a. (2226)","Unknown","Unknown",NA,NA
105,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",105,"n.a. (2232)","Unknown","Unknown",NA,NA
106,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",106,"n.a. (2240)","Unknown","Unknown",NA,NA
107,135,"MWI","Malawi",2,"Blantyre",5,"TA Chigaru",107,"n.a. (2250)","Unknown","Unknown",NA,NA
108,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",108,"n.a. (2267)","Unknown","Unknown",NA,NA
109,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",109,"n.a. (2276)","Unknown","Unknown",NA,NA
110,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",110,"n.a. (2284)","Unknown","Unknown",NA,NA
111,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",111,"n.a. (2301)","Unknown","Unknown",NA,NA
112,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",112,"n.a. (2305)","Unknown","Unknown",NA,NA
113,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",113,"n.a. (2323)","Unknown","Unknown",NA,NA
114,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",114,"n.a. (2338)","Unknown","Unknown",NA,NA
115,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",115,"n.a. (2347)","Unknown","Unknown",NA,NA
116,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",116,"n.a. (2351)","Unknown","Unknown",NA,NA
117,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",117,"n.a. (2366)","Unknown","Unknown",NA,NA
118,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",118,"n.a. (2377)","Unknown","Unknown",NA,NA
119,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",119,"n.a. (2383)","Unknown","Unknown",NA,NA
120,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",120,"n.a. (2386)","Unknown","Unknown",NA,NA
121,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",121,"n.a. (2394)","Unknown","Unknown",NA,NA
122,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",122,"n.a. (2402)","Unknown","Unknown",NA,NA
123,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",123,"n.a. (2409)","Unknown","Unknown",NA,NA
124,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",124,"n.a. (2421)","Unknown","Unknown",NA,NA
125,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",125,"n.a. (2433)","Unknown","Unknown",NA,NA
126,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",126,"n.a. (2454)","Unknown","Unknown",NA,NA
127,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",127,"n.a. (2596)","Unknown","Unknown",NA,NA
128,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",128,"n.a. (2598)","Unknown","Unknown",NA,NA
129,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",129,"n.a. (2601)","Unknown","Unknown",NA,NA
130,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",130,"n.a. (2602)","Unknown","Unknown",NA,NA
131,135,"MWI","Malawi",2,"Blantyre",6,"TA Kapeni",131,"n.a. (2635)","Unknown","Unknown",NA,NA
132,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",132,"n.a. (2245)","Unknown","Unknown",NA,NA
133,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",133,"n.a. (2264)","Unknown","Unknown",NA,NA
134,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",134,"n.a. (2269)","Unknown","Unknown",NA,NA
135,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",135,"n.a. (2304)","Unknown","Unknown",NA,NA
136,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",136,"n.a. (2316)","Unknown","Unknown",NA,NA
137,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",137,"n.a. (2339)","Unknown","Unknown",NA,NA
138,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",138,"n.a. (2355)","Unknown","Unknown",NA,NA
139,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",139,"n.a. (2372)","Unknown","Unknown",NA,NA
140,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",140,"n.a. (2404)","Unknown","Unknown",NA,NA
141,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",141,"n.a. (2410)","Unknown","Unknown",NA,NA
142,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",142,"n.a. (2435)","Unknown","Unknown",NA,NA
143,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",143,"n.a. (2446)","Unknown","Unknown",NA,NA
144,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",144,"n.a. (2447)","Unknown","Unknown",NA,NA
145,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",145,"n.a. (2456)","Unknown","Unknown",NA,NA
146,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",146,"n.a. (2466)","Unknown","Unknown",NA,NA
147,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",147,"n.a. (2478)","Unknown","Unknown",NA,NA
148,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",148,"n.a. (2515)","Unknown","Unknown",NA,NA
149,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",149,"n.a. (2529)","Unknown","Unknown",NA,NA
150,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",150,"n.a. (2537)","Unknown","Unknown",NA,NA
151,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",151,"n.a. (2545)","Unknown","Unknown",NA,NA
152,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",152,"n.a. (2550)","Unknown","Unknown",NA,NA
153,135,"MWI","Malawi",2,"Blantyre",7,"TA Kuntaja",153,"n.a. (2556)","Unknown","Unknown",NA,NA
154,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",154,"n.a. (2288)","Unknown","Unknown",NA,NA
155,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",155,"n.a. (2341)","Unknown","Unknown",NA,NA
156,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",156,"n.a. (2342)","Unknown","Unknown",NA,NA
157,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",157,"n.a. (2380)","Unknown","Unknown",NA,NA
158,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",158,"n.a. (2395)","Unknown","Unknown",NA,NA
159,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",159,"n.a. (2418)","Unknown","Unknown",NA,NA
160,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",160,"n.a. (2425)","Unknown","Unknown",NA,NA
161,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",161,"n.a. (2427)","Unknown","Unknown",NA,NA
162,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",162,"n.a. (2428)","Unknown","Unknown",NA,NA
163,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",163,"n.a. (2439)","Unknown","Unknown",NA,NA
164,135,"MWI","Malawi",2,"Blantyre",8,"TA Kunthembwe",164,"n.a. (2485)","Unknown","Unknown",NA,NA
165,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",165,"n.a. (2147)","Unknown","Unknown",NA,NA
166,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",166,"n.a. (2165)","Unknown","Unknown",NA,NA
167,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",167,"n.a. (2191)","Unknown","Unknown",NA,NA
168,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",168,"n.a. (2206)","Unknown","Unknown",NA,NA
169,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",169,"n.a. (2218)","Unknown","Unknown",NA,NA
170,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",170,"n.a. (2233)","Unknown","Unknown",NA,NA
171,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",171,"n.a. (2248)","Unknown","Unknown",NA,NA
172,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",172,"n.a. (2274)","Unknown","Unknown",NA,NA
173,135,"MWI","Malawi",2,"Blantyre",9,"TA Lundu",173,"n.a. (2278)","Unknown","Unknown",NA,NA
174,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",174,"n.a. (2397)","Unknown","Unknown",NA,NA
175,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",175,"n.a. (2408)","Unknown","Unknown",NA,NA
176,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",176,"n.a. (2429)","Unknown","Unknown",NA,NA
177,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",177,"n.a. (2432)","Unknown","Unknown",NA,NA
178,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",178,"n.a. (2445)","Unknown","Unknown",NA,NA
179,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",179,"n.a. (2453)","Unknown","Unknown",NA,NA
180,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",180,"n.a. (2457)","Unknown","Unknown",NA,NA
181,135,"MWI","Malawi",2,"Blantyre",10,"TA Machinjili",181,"n.a. (2623)","Unknown","Unknown",NA,NA
182,135,"MWI","Malawi",2,"Blantyre",11,"TA Makata",182,"n.a. (2275)","Unknown","Unknown",NA,NA
183,135,"MWI","Malawi",2,"Blantyre",11,"TA Makata",183,"n.a. (2310)","Unknown","Unknown",NA,NA
184,135,"MWI","Malawi",2,"Blantyre",11,"TA Makata",184,"n.a. (2317)","Unknown","Unknown",NA,NA
185,135,"MWI","Malawi",2,"Blantyre",11,"TA Makata",185,"n.a. (2353)","Unknown","Unknown",NA,NA
186,135,"MWI","Malawi",2,"Blantyre",11,"TA Makata",186,"n.a. (2385)","Unknown","Unknown",NA,NA
187,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",187,"n.a. (2574)","Unknown","Unknown",NA,NA
188,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",188,"n.a. (2575)","Unknown","Unknown",NA,NA
189,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",189,"n.a. (2576)","Unknown","Unknown",NA,NA
190,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",190,"n.a. (2589)","Unknown","Unknown",NA,NA
191,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",191,"n.a. (2611)","Unknown","Unknown",NA,NA
192,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",192,"n.a. (2613)","Unknown","Unknown",NA,NA
193,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",193,"n.a. (2614)","Unknown","Unknown",NA,NA
194,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",194,"n.a. (2624)","Unknown","Unknown",NA,NA
195,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",195,"n.a. (2628)","Unknown","Unknown",NA,NA
196,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",196,"n.a. (2632)","Unknown","Unknown",NA,NA
197,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",197,"n.a. (2636)","Unknown","Unknown",NA,NA
198,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",198,"n.a. (2640)","Unknown","Unknown",NA,NA
199,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",199,"n.a. (2643)","Unknown","Unknown",NA,NA
200,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",200,"n.a. (2646)","Unknown","Unknown",NA,NA
201,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",201,"n.a. (2656)","Unknown","Unknown",NA,NA
202,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",202,"n.a. (2663)","Unknown","Unknown",NA,NA
203,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",203,"n.a. (2668)","Unknown","Unknown",NA,NA
204,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",204,"n.a. (2678)","Unknown","Unknown",NA,NA
205,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",205,"n.a. (2681)","Unknown","Unknown",NA,NA
206,135,"MWI","Malawi",2,"Blantyre",12,"TA Somba",206,"n.a. (2720)","Unknown","Unknown",NA,NA
207,135,"MWI","Malawi",3,"Chikwawa",13,"Chikwawa Boma",207,"n.a. (2769)","Unknown","Unknown",NA,NA
208,135,"MWI","Malawi",3,"Chikwawa",13,"Chikwawa Boma",208,"n.a. (2781)","Unknown","Unknown",NA,NA
209,135,"MWI","Malawi",3,"Chikwawa",13,"Chikwawa Boma",209,"n.a. (2793)","Unknown","Unknown",NA,NA
210,135,"MWI","Malawi",3,"Chikwawa",14,"Lengwe National Park",210,"n.a. (2726)","Unknown","Unknown",NA,NA
211,135,"MWI","Malawi",3,"Chikwawa",15,"Majete Game Reserve - Chikwawa",211,"n.a. (2469)","Unknown","Unknown",NA,NA
212,135,"MWI","Malawi",3,"Chikwawa",16,"Ngabu Urban",212,"n.a. (3056)","Unknown","Unknown",NA,NA
213,135,"MWI","Malawi",3,"Chikwawa",16,"Ngabu Urban",213,"n.a. (3057)","Unknown","Unknown",NA,NA
214,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",214,"n.a. (2505)","Unknown","Unknown",NA,NA
215,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",215,"n.a. (2507)","Unknown","Unknown",NA,NA
216,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",216,"n.a. (2516)","Unknown","Unknown",NA,NA
217,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",217,"n.a. (2527)","Unknown","Unknown",NA,NA
218,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",218,"n.a. (2546)","Unknown","Unknown",NA,NA
219,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",219,"n.a. (2555)","Unknown","Unknown",NA,NA
220,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",220,"n.a. (2578)","Unknown","Unknown",NA,NA
221,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",221,"n.a. (2581)","Unknown","Unknown",NA,NA
222,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",222,"n.a. (2618)","Unknown","Unknown",NA,NA
223,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",223,"n.a. (2669)","Unknown","Unknown",NA,NA
224,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",224,"n.a. (2698)","Unknown","Unknown",NA,NA
225,135,"MWI","Malawi",3,"Chikwawa",17,"TA Chapananga",225,"n.a. (2727)","Unknown","Unknown",NA,NA
