title|publish_date|text|url
Ethiopia faces worst drought in decades|12/11/2015|The lack of rain has meant that crop yields in the worst-affected areas are down by 90 percent this year. Al Jazeera’s Charles Stratford reports from Eastern Ethiopia.|https://ecadforum.com/2015/11/12/ethiopia-faces-worst-drought-in-decades/
Ethiopian Drought Threatens Growth as Cattle Die, Crops Fail|08/10/2015|"(Bloomberg) – Saado Osman straps two bulging sacks of United Nations wheat to her donkey, one of the few animals the 70-year-old eastern Ethiopian herder has left since the rains stopped.

Like millions of others in the Horn of Africa nation she depended on that precipitation to provide fodder and water for her livestock. Now drought has killed 20 of her cattle and goats, leaving her family of 10 with just four animals.

“There is hunger here,” Saado said as she stood among a crowd receiving food relief in Afdem town in Ethiopia’s Somali region on Oct. 8. “For one year it has not rained.”

Rain failure from February to May this year in Ethiopia, one of Africa’s fastest growing economies, was compounded by a short and erratic primary wet season from June to September. That’s left 8.2 million people in need of emergency support, with the crisis set to worsen through September next year, according to the UN.

The effect may spread to the economy: agriculture accounts for 40 percent of output, employs almost 77 percent of Ethiopia’s 97 million people and receives significant government support, according to the World Bank.

Exacerbating the drought is El Nino, the periodic warming of the tropical Pacific Ocean in the area around the Equator. Ethiopia’s economy, which has averaged about 10 percent growth over the past decade, contracted by more than 3 percent in 2003, the last time El Nino occurred.

Ethiopia’s economy has diversified into services since then, and agriculture is less rain-dependent, meaning growth of about 10 percent is still achievable in the 12 months to July 7, said Abraham Tekeste, a junior finance minister. “It’s going to be a very challenging fiscal year,” he told reporters Thursday in the capital, Addis Ababa. “The El Nino effect is very clear.”

Ethiopia will spend 4 billion birr ($191 million) combating the drought this year and needs donor support, said Mitiku Kassa, who heads the government’s disaster response committee. There are plans to import 627,000 metric tons of wheat and 20,000 tons of edible oil, he said in an interview in Addis Ababa. In total, 15 million people may need food aid in 2015, and an extra $340 million is required for relief efforts this year, the UN said.

The number of children needing emergency treatment for malnutrition reached 43,000 in August, more than during any month in the last major Ethiopian humanitarian crisis in 2011, according to the UN.

“I think we have properly managed the disaster,” Mitiku said. “It’s not out of the control of the government and development partners.”

The area where Ayube Uso’s family lives in the east of Oromia region, about 50 kilometers (31 miles) south of Afdem, at first appears untroubled. Their village abuts fields of sorghum and corn and a tarmac road. In between juts a near-complete Chinese-built railway to a port in neighboring Djibouti, a sign of economic progress.

Yet they’re struggling. Their crops are sparse, stunted and hold a few kernels, or nothing at all. Most years they grow enough to live on — this year, the harvest failed. Ayube, 65, can only recall two times it was this bad: during 2002’s El Nino and in the 1984 famine that prompted the Live Aid appeal. To help them get by, his wife gathers firewood to sell in a town three hours’ walk away.

The family also gets aid from a donor-funded government initiative that provides relief as payment for work on irrigation channels or hillside terracing. The 10-year-old project, which runs from January to June, will support 7.9 million Ethiopians next year.

‘Unprecedented’ Drought

Government measures to encourage agriculture include distributing seeds and fertilizer to smallholders and promoting commercial farms. One focus area is the Awash River basin, which supports three state-run sugar projects, cotton plantations and the country’s largest fruit farm.

In the Amibara district of Afar region, 200 farmers in Sa’adin Omar’s community have benefited from government help to irrigate 146 hectares of corn from the river, which is Ethiopia’s longest. Because of drought, only half the plot may produce crops, and the river level is so low that the hose from their water pump can’t reach it, the 45-year-old said in an interview.

On the village outskirts, among sandy soil and thorn-trees, the carcasses of dozens of cows lay scattered around. The price for the animals has crashed from 7,000 birr to as low as 1,500 birr as desperate herders saturate the market, Sa’adin said.

“There has never been a drought like this,” he said."|https://ecadforum.com/2015/10/16/ethiopian-drought-threatens-growth-as-cattle-die-crops-fail/
Ethiopia drought ‘as bad for children as Syria’s war’|18/01/2016|The UN says the worst drought in 30 years in Ethiopia means 400,000 children are suffering from severe acute malnutrition and more than 10 million people need food aid.|https://ecadforum.com/2016/01/18/ethiopia-drought-as-bad-for-children-as-syrias-war/
Floods cause deaths and block food aid in drought-hit Ethiopia|25/04/2016|"Flash floods in drought-stricken parts of Ethiopia have killed people and livestock and are blocking food aid deliveries to hungry communities, a charity said.

(Reuters) Ethiopians have been waiting for the spring rains to replenish water sources and to plant crops after the most severe drought in decades pushed more than 10 million people into hunger.

But many livestock, weakened by the drought, have died following heavy rains in Ethiopia’s remote Somali and Afar regions, the Norwegian Refugee Council (NRC) said on Sunday.

“Not only are families losing their remaining livestock, but the heavy rain is making the roads inaccessible,” said Mohamed Hassan, who heads NRC’s work in the Somali region.

“Roads are turning into raging rivers and trucks carrying food assistance are unable to reach many communities.

“If people don’t get aid I am afraid that human lives might be lost,” he said in a statement.

Some 28 people were killed by flash floods in early April, the majority when a river passing through Jijiga, the capital of Somali region, burst its banks, the government said.

The two eastern regions, among the worst hit by the drought, are mainly home to herding communities. Cattle, sheep and goats often die after floods because infectious diseases increase and vegetation becomes toxic.

The government and aid agencies are revising upwards a joint appeal in December for $1.4 billion as the number of districts suffering a humanitarian emergency has widened.

The crisis is expected to deepen until August when people hope to harvest crops they will plant in June to catch the summer rains.

Floods can also contaminate water sources, causing diseases like cholera.

Ethiopia regularly suffers hunger crises as eight out of ten people are farmers who depend upon the rains.

“We will see this situation again and again,” said Hassan. “We must not only hand out food, but also help people find alternative livelihoods.”"|https://ecadforum.com/2016/04/25/floods-cause-deaths-and-block-food-aid-in-drought-hit-ethiopia/
UN releases $17 million to drought affected Ethiopia|12/11/2015|"UN Emergency Fund releases $17 million to help communities affected by worst drought to hit Ethiopia in decades

(New York, 12 November 2015) – United Nations humanitarian chief Stephen O’Brien today released US$17 million from the Central Emergency Response Fund (CERF) to support people affected by the worst drought in Ethiopia in decades. UN and partners are supporting the ongoing response led by the Government of Ethiopia.

The El Niño global climactic event has wreaked havoc on Ethiopia’s summer rains. This comes on the heels of failed spring rains, and has driven food insecurity, malnutrition and water shortages in affected areas of the country.

“A timely response to the emergency is critical. If we don’t act today, we face an even graver situation tomorrow, with more immense needs in 2016,” warned the Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator. “CERF funds will immediately provide crucial food supplies for people affected by the drought, now, when they need it most.”

The emergency funding will be provided to the World Food Programme so it can support some 1.37 million Ethiopians with food, and provide specialized nutritional supplements to 164,000 malnourished women and children.

The Government reports that 8.2 million people now require emergency food assistance, up from 2.9 million in early 2015. The number of people who need food assistance in East Africa is forecast to increase to over 22 million at the start of next year, including 15 million in Ethiopia.

By the end of the year, the UN’s global emergency fund will have provided over $80 million in response to humanitarian needs because of climate-related events linked to El Niño. Since July alone some $76 million has been disbursed to agencies to carry out essential aid activities in the Democratic People’s Republic of Korea, Eritrea, Ethiopia, Haiti, Honduras, Malawi, Myanmar, Somalia and Zimbabwe.

CERF pools donor contributions in a single fund so that money is available to start or continue urgent relief work anywhere in the world. Since its inception in 2006, 125 UN Member States and dozens of private-sector donors and regional Governments have contributed to the Fund. CERF has allocated more than $4 billion in support of humanitarian operations in 95 countries and territories."|https://ecadforum.com/2015/11/12/un-releases-17-million-to-drought-affected-ethiopia/
Deepening drought hits Ethiopia herders as millions go hungry|17/08/2017|"ROME (Thomson Reuters Foundation) – Livestock are dying in parts of Ethiopia that are overwhelmingly reliant on their milk as deepening drought pushes up the number of districts in need of life-saving aid by 19 percent, according to a report released on Thursday.

At least 8.5 million people in 228 districts of Ethiopia need urgent food aid in the second half of the year, up from 5.6 million in January, according to the study published on ReliefWeb, a website run by the United Nations.

Ethiopia’s eastern Somali region is one of the country’s worst affected zones and is home to a quarter of the country’s cases of severe acute malnutrition, U.N. agencies said.

Severe acute malnutrition is a condition that kills up to half of sufferers under five years old.

“The number of districts requiring immediate, life-saving intervention increased to levels not seen since the height of the El Niño drought impacts in 2016,” said the joint report, which was compiled by the U.N. and the Ethiopian government.

Eastern and southern Africa were hit hard last year by drought exacerbated by El Niño – a warming of sea-surface temperatures in the Pacific Ocean – that wilted crops, slowed economic growth and drove food prices higher.

A strong aid response almost halved the number of Ethiopians needing food aid to 5.6 million since mid-2016. But the devastating drought was followed by poor spring rains this year in the southern and eastern parts of the country.

Since the end of last year, about 2 million animals have died in Somali region, which is home to many herding communities, according to the U.N. Food and Agriculture Organization (FAO).

“For livestock-dependent families, the animals can literally mean the difference between life and death, especially for children, pregnant and nursing women for whom milk is a crucial source of nutrition,” FAO said in a statement last week.

The U.N. agency is helping the worst hit communities to protect their remaining livestock with vaccinations, supplementary feed and water, and improved fodder production.

“It is crucial to provide this support between now and October – when rains are due – to begin the recovery process and prevent further losses of animals,” said Abdoul Karim Bah, FAO’s deputy representative in Ethiopia.

“If we don’t act now, hunger and malnutrition will only get worse among (herding) communities,” he said."|https://ecadforum.com/2017/08/17/deepening-drought-hits-ethiopia-herders-as-millions-go-hungry/
UN provides $18.5 million for early response to new drought in Ethiopia|21/02/2017|"UN’s global emergency fund provides $18.5 million for early response to new drought in Ethiopia

New York, 21 February 2017 – With the Horn of Africa facing one of the worst droughts in decades, more than 5.6 million people in Ethiopia alone are in desperate need of life’s basic necessities. To provide time-critical aid to more than 785,000 people suffering from hunger, malnutrition and severe water shortages in Ethiopia’s worst-hit Somali region, Emergency Relief Coordinator and Under-Secretary-General for Humanitarian Affairs Stephen O’Brien has released US$18.5 million from the UN’s Central Emergency Response Fund (CERF).

“I was recently in Ethiopia’s Somali Region, where I saw the devastating impact this drought is having on people’s lives, livestock and livelihoods. We must act today,” said Mr. O’Brien. “Time lost means lives lost so I am releasing CERF funding to provide urgent aid to people in need – now – when they need it most.”

The CERF funds will immediately provide affected people with access to water and health, nutritional and agricultural services. The funds will help pastoralist communities in the Somali region, who are most in need, and thousands of whom have been forced to move in search of water and pasture.

The current drought has hit Ethiopia before the country could recover from the effects of a devastating El Niño-induced drought in 2015 and 2016 which left more than 10 million people in urgent need of aid in 2016. While the Government and humanitarian partners implemented a remarkably effective response with generous donor support last year, millions of vulnerable Ethiopians are still facing prolonged drought.

“The CERF grant covers only a small portion of what is required in 2017 to address the rising hunger and malnutrition levels,” said Mr. O’Brien. “Humanitarians will use these funds to save lives, but it is a bridge that must be matched and surpassed urgently. Millions of people’s lives, livelihoods and wellbeing depend on continued donor support.”

Over the past two years, CERF has allocated a total of $47 million to aid operations in Ethiopia.

Around the globe, the ever-increasing scale and intensity of emergencies points to the need for a larger CERF to keep pace with the growing needs. To this end, the UN General Assembly in December 2016 endorsed former Secretary-General Ban Ki-moon’s recommendation to double CERF’s annual target to $1 billion by 2018. Member States and partners are urged to contribute to the fund so that more lives can be saved.

Source: reliefweb"|https://ecadforum.com/2017/02/21/un-provides-18-5-million-for-early-response-to-new-drought-in-ethiopia/
Child malnutrition reaches grim levels after Ethiopia drought|05/05/2016|(AFP)— One of the worst droughts in decades has pushed more than 10 million Ethiopians into dire need of food aid for survival – just a step away from famine, with cattle dead or dying, and children suffering severe malnutrition.|https://ecadforum.com/2016/05/05/child-malnutrition-reaches-grim-levels-after-ethiopia-drought/
Ethiopia warns emergency drought aid to run out next month|10/06/2017|"WARDER, Ethiopia (Reuters) – Ethiopia will run out of emergency food aid for 7.8 million people hit by severe drought by the end of this month, the government and humanitarian groups said.

Successive failed rains blamed by meteorologists on fluctuations in ocean temperatures known as the Indian Ocean Dipole (IOD) have created a series of severe back-to-back droughts in Ethiopia and the Horn of Africa region.

In Ethiopia, the number of people now critically short of food is expected to rise by at least two million by next month, according to figures compiled by the government and its humanitarian partners.

Donors, international aid groups and the government say existing food aid for the current 7.8 million will run out as funds are critically short this year with Ethiopia receiving slightly more than half of the $930 million to meet requirements until July.

“We are in a dire situation,” John Aylieff, the World Food Programme’s representative in Ethiopia, said on Friday during a field trip to Warder in southeast Ethiopia, one of Ethiopia’s hardest-hit areas.

“We’ve got food running out nationally at the end of June. That means the 7.8 million people who are in need of humanitarian food assistance in Ethiopia will see that distribution cut abruptly at the end of June,” he added.

TREELESS PLAINS

Humanitarian groups fear donor fatigue is weighing on efforts to meet requirements.

Famine in northeast Nigeria, together with South Sudan, Yemen and Somalia, constitute the worst humanitarian crisis the world has faced since 1945, the U.N. said in March.

“There is donor fatigue because there are a lot of crises,” said Ahmed Al Meraikhi, the U.N. Secretary-General’s humanitarian envoy.

Addis Ababa allocated $272 million extra in 2015 and a further $109 million last year from its own coffers to deal with the drought.

However the government said it faced difficulties in sustaining similar targets this year.

“Last year, we spent a lot of money to confront this type of drought. It is very challenging,” said Mitiku Kassa, head of Ethiopia’s National Disaster Risk Management Commission.

Across the Horn of Africa, close to 17 million people need humanitarian aid due to drought, including 2.6 million in Kenya and 3.2 million in Somalia, according to the U.N.

In the treeless plains littered with makeshift plastic homes in Ethiopia’s Warder, bordering Somalia, displaced and destitute pastoralists said their entire herds had been decimated.

“We have had droughts before, but this time we have drought, diarrhea and disease,” said Ardo Yusuf, a 49-year old mother who said her entire livestock had succumbed to illness."|https://ecadforum.com/2017/06/10/ethiopia-warns-emergency-drought-aid-to-run-out-next-month/
Level and Effect of Drought in Ethiopia|06/08/2015|"Level and Effect of Drought in Ethiopia

Amateur cameraman captured many dead animals in Afar Regional State of Ethiopia.

The video caption posted on facebook read “One more shocking video that recorded during my travel to Semera partially showing the level and effect of drought at “Endifo”, Somali special Kebele of Afar Regional State, Ethiopia”.

The Ethiopian government didn’t talk about the drought or acknowledged about it."|https://ecadforum.com/2015/08/06/level-and-effect-of-drought-in-ethiopia/
