title|publish_date|text|url
UN food agencies urge more support to Ethiopia’s drought response – Xinhua|10/09/2017|"A girl looks after a flock of goats in Ethiopia’s Somali Regional state, Gode District, Ethiopia, Sept. 1, 2017. (Xinhua/Michael Tewelde)

ADDIS ABABA, Sept. 9 (Xinhua) — Heads of three UN food agencies have jointly called on the global community to strengthen drought response interventions in Ethiopia.

The call was made early this week in Ethiopia’s capital Addis Ababa by the visiting chiefs of the three UN food agencies who are David Beasley, Executive Director of the World Food Programme (WFP), José Graziano da Silva, Director-General of the world Food and Agricultural Organizations (FAO), and Gilbert F. Houngbo, President of the International Fund for Agricultural Development (IFAD).

The officials, after their four-day joint visit in drought-affected Tigray and Somali regional states of Ethiopia from September 1 to 4, highlighted the critical food and nutrition security situations underway in the east African country.

Noting the need for collaborative efforts in tackling the drought scenario from deteriorating further, the three chiefs also praised the Ethiopian government’s efforts in responding to the crisis.

“We need to be grateful to what the Ethiopian government has been able to achieve working with donors,” said Beasley.

The government of Ethiopia and its humanitarian partners had launched the 2017 Humanitarian Requirements Document looking for 948 million U.S. dollars to reach close to 5.6 million people with emergency food and non-food assistance.

As rains failed for the third consecutive year in southern and southeastern parts of Ethiopia, the worst drought affected areas, the number of Ethiopians who are in need of emergency humanitarian assistance has since then escalated to more than 8.5 million during the second half of 2017.

The three agency chiefs also discussed with senior Ethiopian government officials and representatives from other partner organizations on how best to strengthen the support to continue meeting Ethiopia’s development goals while simultaneously addressing humanitarian challenges along the way.

Source

Join the Conversation on Facebook and Twitter



AddisNews is not responsible for the contents or reliability of any other websites to which we get contents from and provide a link and do not necessarily endorse the views expressed by them."|https://addisnews.net/un-food-agencies-urge-more-support-to-ethiopias-drought-response-xinhua/
AddisNews.net|10/09/2017|July 5, 2017 Shabelle Zone, Ethiopia—In another life, it would have gone like this: Duniya in a floor-length dress, ...|https://addisnews.net/search/drought/
As new drought hits Ethiopia, UN urges support for Government’s ‘remarkable’ efforts|29/01/2017|"29 January 2017  Commending the Ethiopian Government and humanitarian partners on the response to last year’s El Niño drought that left 10.2 million people needing food assistance, United Nations Secretary-General António Guterres and UN aid chief Stephen O’Brien today said the international community must show “total solidarity” with country as it faces a new drought.

“This High-Level event must express our total solidarity with the Ethiopian people and the Ethiopian Government. And let’s be clear: that solidarity is not a matter of generosity. It is a matter of justice and of self-interest,” the Secretary-General told those gathered for the event, held earlier today in the Ethiopian capital, Addis Ababa, on the margins of the 28th Summit of the African Union.

It is a matter of justice in relation to the enormous generosity of the Ethiopian people themselves, he said, recalling that during his 10 years as UN High Commissioner for Refugees, he had witnessed the way Ethiopia became not only the largest African refugee-hosting country but the country with the most determined policy of keeping all its borders open, even in the most difficult security situations; “an example that, I would say, needs to be thought about in a world where unfortunately, so many borders are being closed.”

Moreover, he said, the current crisis has not caught the Government and the people of Ethiopia unprepared, even if the magnitude of the crisis clearly is above the capacity of the Horn of Africa country to resolve. “Ethiopia has persistently applied a policy of building resilience in relation to the natural disasters that unfortunately with climate change have come to be more and more frequent and intense,” explained Mr. Guterres.

Showing solidarity with Ethiopia is a matter of self-interest “because the link between humanitarian and development with peace and security is growing everywhere, and to invest in building resilience of populations and to invest in the best humanitarian needs in situations of stress like the one we are facing is also to contribute to strengthen peace and security,” said Mr. Guterres, noting that a number of countries around Ethiopia are in the midst of deep crises – Somalia, South Sudan and Eritrea.

In Ethiopia and beyond, development and peace and security must be tackled jointly – UN chief

Describing Ethiopia as a “pillar of stability” in the region, he said the international community cannot allow the effect of drought to be a promoter of additional instability, social unrest, or conflict as this would have dreadful consequences “not only in relation to the conflicts in the area but in connection to displacements of populations, in a world that is so little inclined to receive more migrants, and to global terrorism that is now a threat everywhere.”

With all this in mind, he urged the participants to “transform this session of solidarity in a commitment to work together not only to address the pressing humanitarian needs of Ethiopia but to join efforts in addressing the huge challenges from a development perspective, a sustainable development perspective and from a peace and security perspective the world faces today.”

Just back from a three-day visit to Ethiopia to see first-hand the impact of failed rains in the southern parts of the county, Mr. O’Brien, who is the UN Emergency Relief Coordinator, said that in Warder zone in Ethiopia’s Somali Region, he had witnessed the “immense impact” the drought is having on people’s lives and livelihoods.

Below average rains in south and southeastern parts of the country caused by the negative Indian Ocean Dipole have led to a new “lowland” drought. Among the most affected areas are parts of Somali and Afar regions and a number of lowland areas of Oromia and SNNP regions. The new drought has led to severe shortages of water and pasture in the pastoral and agro-pastoral communities. Deteriorating livestock body condition and loss of livestock are also being reported as well as high levels of acute and moderate malnutrition.

“We have no time to lose” – UN Emergency Relief Coordinator

“We need to act now before it is too late,” said Mr. O’Brien, calling on the international partners to join the Ethiopian Government in funding the 2017 Humanitarian Requirements Document, which seeks $948 million to assist 5.6 million people, whose lives, livelihoods and well-being depend on support from relief partners.

As effective as the humanitarian response to the 2016 El Niño drought has been, Ethiopian farmers and herders in affected areas are still living on the brink, unable to build back their livestock herds, or reinvigorate their small farms, and struggling to sustain themselves and their families, said Mr. O’Brien.

“We have no time to lose. Livestock are already dying; pastoralists and farmers are already fleeing their homes in search of water and pasture; children – more often girls – are dropping out of school to support with household chores, and hunger and malnutrition levels will rise soon if assistance does not arrive on time, particularly among women who are more likely to suffer from health problems and malnutrition during droughts,” he stressed.



AddisNews is not responsible for the contents or reliability of any other websites to which we get contents from and provide a link and do not necessarily endorse the views expressed by them."|https://addisnews.net/as-new-drought-hits-ethiopia-un-urges-support-for-governments-remarkable-efforts/
U.S. to give Ethiopia $91 million in drought aid for food and medicine|01/09/2017|"The United States will provide an additional $91 million in humanitarian aid for Ethiopia to cope with a third straight year of drought, the top U.S. official in charge of assistance said Thursday.

The extra funding brings U.S. aid for food and medical care in Ethiopia to $454 million this year, said Mark Green, the new administrator of the U.S. Agency for International Development. An extra $210 million in U.S. aid has gone to development projects.

Green announced the additional aid after he met with Ethiopian Prime Minister Hailemariam Desalegn. In a statement that he read to reporters, Green said he had also urged the Ethiopian leader to take “concrete steps to create political space for all voices to be heard and to uphold constitutional and guaranteed rights.”

In August, Ethi­o­pia lifted a 10-month state of emergency imposed after deadly clashes between security forces and anti-government protesters who were alleging human rights abuses and political cronyism.

“What I said to him is, ‘We look at what countries need around the world to strengthen their ability to deliver for their people,’ ” Green told reporters later.

Read More"|https://addisnews.net/u-s-to-give-ethiopia-91-million-in-drought-aid-for-food-and-medicine/
By managing drought, Ethiopia now serves as a model for its neighbours|08/04/2017|"By Simon Allison

The Horn of Africa is suffering its worst drought in decades, with devastating humanitarian consequences. Two districts in South Sudan are officially in famine. Areas of Somalia and Yemen are on the brink. Hundreds of thousands of people are at risk of death, while millions face severe disruption to their lives and livelihoods.

The drought has affected Ethiopia too. In 2015, it experienced its most severe dry spell in 50 years, and there are fears that 2017’s rains will fail too. But in this East African country, once the poster child for poverty in Africa, no one is talking about famine. Unlike Somalia and South Sudan, Ethiopia is doing something right.

“Only last year in Ethiopia, the drought in many places was worse than the terrible drought that we remember in 1985. But because of real economic progress, better preparation and a strong, timely response by the Ethiopian government and international community, suffering was so much lower that it barely hit our screens,” said Mark Goldring, the chief executive of development charity Oxfam.

In 1984-1985, the rains in Ethiopia failed for a third year in succession, and that year so did most of the country’s crops. When BBC journalist Michael Buerk went to investigate the crisis, he found a famine of “biblical” proportions. Buerk’s iconic TV report showed thousands of gaunt, skeletal people in a town in northern Ethiopia, all desperately scrabbling for food aid. “This place, say workers here, is the closest thing to hell on earth,” Buerk intones.

Buerk’s report would inspire Irish rocker Bob Geldof to launch a massive public fund-raising exercise, culminating in the hit single Do they Know it’s Christmas? and the 1985 Live Aid concert. But it was already too late. Ultimately, between 600,000 and a million Ethiopians would die as a result of the famine.

Thirty-two years later, Ethiopia is facing an even worse natural disaster. But although food is scarce, and the situation remains precarious for many, Ethiopia has avoided repeating the mistakes of its past. So how, exactly, has it managed to prevent another disastrous famine, and what lessons should the governments of Somalia and South Sudan – as well as other food-insecure nations such as Nigeria and Yemen – be learning from Ethiopia’s example?

“As we saw in Ethiopia last year, which suffered its worst drought in decades, it did not suffer the worst crisis. We did not see that situation [like the 1980s] in Ethiopia because there was a very robust response to the drought,” said Challis McDonough, a spokesperson for the World Food Program in East Africa.

The most significant factor in that response is also perhaps the most obvious: Ethiopia actually planned ahead. In 2005, the government established the productive safety net programme, a distribution network designed to help Ethiopia’s rural poor to withstand exactly these kinds of shocks. It works by identifying households that are chronically food insecure and then providing transfers of either cash or food to help them out. Even in good years, when the rains do come and the crops thrive, many Ethiopians need help from the government – between 7 and 8 million annually – so the programme has already been stress-tested. When needed, the programme was ready to mitigate the worst consequences of the current drought by allowing additional food aid to quickly reach those who needed it, and by providing international humanitarian organisations with an efficient means to distribute international aid.

Other government initiatives included a district-by-district early warning system and the establishment of a national food reserve. The country also put plenty of its own money into combating the drought: $1 billion (Dh3.67m) from international donors was complemented by $735 million from the Ethiopian government, which represents more than 10 per cent of its $61.54 billion GDP.

The international community is united in its praise for the Ethiopian response.

UN secretary general Antonio Guterres said: “This crisis has not caught the government and the people of Ethiopia unprepared, even if the magnitude of the crisis clearly is above the capacity of the country to resolve. Ethiopia has persistently applied a policy of building resilience in relation to the natural disasters that unfortunately with climate change have come to be more and more frequent and intense. And not only a consistent policy of strengthening resilience but of creating the reserve necessary for Ethiopia itself to respond to the crisis.”

Another major factor in Ethiopia’s favour this time around is its political stability. Droughts are natural disasters; famines are not. As the World Food Program’s McDonough explained: “A lot of factors are different from crisis to crisis, but the things we have in common between South Sudan, Somalia, Yemen and Nigeria is the level of conflict and insecurity that is an underlying cause of the malnutrition and that tremendously complicate the efforts of humanitarians organisations to get assistance to people.”

In the 1980s, conflict and chronic political instability in Ethiopia made it extremely difficult for humanitarian organisations to access affected areas, exacerbating the scale and severity of the problem. But Ethiopia today is a very different place. The government, led by the Ethiopian People’s Revolutionary Democratic Front, has maintained a tight grip on power since 1991. Too tight, say critics: the government is notoriously hostile to criticism, and has a poor track record when it comes to protecting civil and political rights. Most recently, Ethiopian security forces have been accused of killing more than 400 peaceful protesters during a series of demonstrations by members of the marginalised Oromo community.

In private, Ethiopian diplomats argue that the end justifies the means; that the government’s authoritarian tendencies are necessary to keep a lid on political tensions. Ethiopia’s effective drought response suggests they have a point. But whatever one’s opinion of the government, credit where credit is due: Ethiopia’s relative stability – especially compared to its troubled neighbours in Somalia and South Sudan – has allowed the country to plan ahead and implement the policies necessary to prevent a repeat of the 1984 famine.

But now Ethiopia risks becoming a victim of its own success. Although a famine has been averted, at least 5.6 million people still require continuing emergency food assistance. And the fact that Ethiopia is not on the brink of famine might make it harder to raise the foreign funding necessary to maintain that emergency aid.

That funding is getting increasingly scarce: so far, the United Nations has raised just 6 per cent of the $2.1 billion it needs to reach 12 million people with life-saving aid. Ethiopia must now compete for these scarce resources with the likes of South Sudan, Somalia, Nigeria and Yemen – all countries facing far more severe food security issues.

The citizens of these countries will be wishing that their governments had taken a few lessons from Ethiopia’s drought-resisting playbook.

Simon Allison is the Africa correspondent for the Daily Maverick in South Africa and a research consultant for the Institute for ­Security Studies"|https://addisnews.net/by-managing-drought-ethiopia-now-serves-as-a-model-for-its-neighbours/
Ethiopia’s drought has left 7.7 million people hungry|29/04/2017|"AFP

ADDIS ABABA – The number of people in need of food aid in Ethiopia’s drought-hit regions has surged to 7.7 million, some 2 million more than estimated earlier this year, state media reported on Friday.

The National Disaster Risk Management Commission said in January that failed rains would put 5.6 million people in need of emergency food this year in three of the country’s nine regions: Oromia, Amhara and the Southern Nations, Nationalities and Peoples’ Region.

Public relations director Ababe Zewdie told the state-run Ethiopian News Agency that cold snaps and localised flooding in some areas had further decimated what crops had managed to grow, causing the commission to revise its estimates upwards.

“Over $742-million (R9.6-billion) is needed to support the people affected by drought and more than 432,000 tons of additional food up until early July,” the news agency reported.

Ethiopia is prone to droughts, and the lack of rains in the country’s highlands forced 10.2 million people to seek food assistance last year.

The United Nations has warned that this year’s drought in East Africa could lead to 17 million people going hungry across the region."|https://addisnews.net/ethiopias-drought-has-left-7-7-million-people-hungry/
|11/02/2016||https://addisnews.net/wp-content/uploads/2017/03/drought-emergency-spirals-in-ethiopia-amid-major-aid-shortages.jpg
In Ethiopia, drought shoves the ordinary – even marriage – just out of reach|05/07/2017|"—In another life, it would have gone like this: Duniya in a floor-length dress, something gauzy and loudly colored; Muftah tall and slender and serious beside her.

Duniya and Muftah. Muftah and Duniya. They had known each other since they were kids, when they spent long, slow days together walking their families’ cattle and camel herds across the scrubby brush to pasture or water. For a long time, they were friends, close ones, until one day they were not only that anymore. It was that simple, she says, and that obvious.

She thinks of it often, that wedding that would have been. There would have been seven days of dancing – the entire village gathered around them – and fresh roasted goat every night. She would have eaten soor, a soft corn porridge, mashed with milk, butter, and sugar, and worn a different new dress each night. And then, when it was done, she and Muftah would have slipped quietly into the rest of their lives.

Instead, she is here – in a sun-baked settlement of displaced persons near the market town of Gode – and he is there – 40 miles away in the parched village where they both grew up. She hasn’t seen him in two months. She worries, she says, that she never will again.

Read More"|https://addisnews.net/in-ethiopia-drought-shoves-the-ordinary-even-marriage-just-out-of-reach/
Ethiopia is facing a killer drought. But it’s going almost unnoticed.|02/05/2017|"ADDIS ABABA, Ethiopia — The announcement by the United Nations in March that 20 million people in four countries were teetering on the edge of famine stunned the world and rammed home the breadth of the humanitarian crisis faced by so many in 2017.

Yet even as donors struggle to meet the severe needs in the war-torn nations of Nigeria, South Sudan, Somalia and Yemen, another crisis, more environmental in nature, is taking place nearby — nearly unnoticed.

On Thursday, the Ethiopian government increased its count of the number of people requiring emergency food aid from 5.6 million to 7.7 million, a move that aid agencies say was long overdue. The figure is expected to rise further as southeast Ethiopia confronts another fierce drought.

But with food crises erupting across the continent and the government’s budget strained by last year’s drought, the money isn’t there to fight it. There could eventually be as many people in Ethiopia needing emergency food assistance as in Somalia and South Sudan combined.

Read More from The Washington Post"|https://addisnews.net/ethiopia-is-facing-a-killer-drought-but-its-going-almost-unnoticed/
Mary Robinson in plea over Ethiopian drought|06/07/2016|"Former president Mary Robinson has urged world leaders to turn their focus to the severe drought, brought about by shifting weather patterns, that has left millions of Africans in need of food aid.

El Niño, a water-warming weather pattern in the Pacific Ocean, has led to sharply reduced rainfall across densely populated swathes of Ethiopia and other African states. Its effects have been worsened by climate change, leaving an estimated 10.2 million people urgently in need of food assistance in Ethiopia alone.

On a visit to Ethiopia in her capacity as UN special envoy for climate and El Niño, Mrs Robinson said there was a funding gap of $518 million for efforts to mitigate the effects of the drought in the country. However, with the international community preoccupied with migration, Brexit and conflict zones, it was difficult to garner global attention for the problem.

“I don’t think the impact of El Niño, aggravated by climate change, has received the attention that it should have from the international community,” she said after meeting the Ethiopian foreign minister, Tedros Adhanom Ghebreyesus.

“Not only is it severe here in Ethiopia and needs more support, but it’s also affecting southern Africa very badly. It’s affecting parts of central America, such as Honduras. It’s affecting parts of Asia, like Vietnam. ”

El Niño, which occurs every two to seven years, affects weather systems around the globe, resulting in some regions receiving more rain and leaving other suffering from drought. It is usually followed by La Niña, which is the cooling of the Pacific Ocean, and which can also bring floods and droughts to many regions. International agencies have called for a La Niña conference to take place this September to highlight the severity of the deepening crisis and the severe funding shortfall.

Mrs Robinson, who is travelling with the heads of Trócaire, Goal and Concern, all of which work in Ethiopia, said it was essential to agree a blueprint so that international organisations and affected countries would be better placed to react to the next El Niño.

Co-ordinated response

“We can try to really make sure that we bring together in a non- silo way all the partnership support for the countries affected, including Ethiopia, and that they would be in the lead in early-warning and trigger that coordinated response,” she said.

“Then I think it would be less impactful on the countries that are targeted by El Niño and La Nina, which is coming up at the end of this year.”

Mrs Robinson’s visit coincides with a growing food crisis in the Horn ofAfrica, where aid agencies have been pleading for the international community to do more to prevent this becoming the worst food emergency there since 1985. The UN has said the level of acute need has already exceeded levels seen in the drought of 2011, which claimed some 200,000 lives in neighbouring Somalia.

Particularly vulnerable

Dr Tedros said the international response had initially been slow but that his country had benefited from an early-warning system that allowed it to detect El Niño early. The government in

Addis Ababa had also accessed its own food reserve and allocated $800 million to the aid effort.

Dr Tedros stressed that while Ethiopia was particularly vulnerable to the effects of climate change, it did relatively little to cause the problem – a reference to the fact that the country has one of the lowest per capita carbon emissions in the world.

“We have contributed nothing, but we are the victims. And although we are the victims we want to be part of the solution,” he said.

On Wednesday, Mrs Robinson will travel to the northern Tigray region, which has been badly affected by the drought.



AddisNews is not responsible for the contents or reliability of any other websites to which we get contents from and provide a link and do not necessarily endorse the views expressed by them."|https://addisnews.net/mary-robinson-in-plea-over-ethiopian-drought/
