DATE_TIME,REGION,COUNTIES,NAME,TYPE,SCENE,MINOR_CAS,CRITICAL_CAS,RESCUED,MISSING,DEAD,DAMAGE,SITUATION,RESPONSE_KRCS,HH AFFECTED
28-04-19,North Eastern,Garissa,FLOODS AT KASHA LOCATION IN GARISSA COUNTY,Floods," Kasha Location, Balambala Sub County in Garissa",0,0,0,0,0,0,"At around 2321hrs, Dubow Garissa County KRCS Coordinator notified E.O.C of a flooding
incident at Kasha Location, Balambala Sub County in Garissa. Three local herders and 100 goats
were reportedly marooned at Kasha following over spilling of River Tana due to increased
intensity of rainfall witnessed in North Eastern Kenya. KRCS Garissa divas facilitated their rescue
which ended at around 0100hrs.",,0
05-05-12,Lower Eastern,None,FLOODS REPORTED IN ATHI RIVER ,Floods,ATHI RIVER ,0,0,0,0,0,70HH,"In Kaulo village, Kinanie sub location, Kinanie location, Kinanie/ mathatani division, Athi River district floods were reported and people were marooned",KRCS MACHAKOS BRANCH,0
13-05-18,Nairobi,Nairobi,DROWNING INCIDENT IN NGONG RIVER MUKURU KWA RUBEN,Floods,NGONG RIVER MUKURU KWA RUBEN,0,0,0,0,1,0,Future (0712715322) reported to E.O.C of a drowning incident that left one person dead in Ngong River Mukuru Kwa Ruben near the bridge. The body of the deceased was removed from the river and taken to City mortuary by the National Police. ,,0
27-03-18,West Kenya,Kisumu,"DROWNING INCIDENT AT RIVER LUANDA, KISUMU COUNTY",Floods," RIVER LUANDA, KISUMU COUNTY",0,0,0,0,1,0,"At 1840hrs, George (0713073313) reported to E.O.C of a drowning incident of a 10-year-old child at River Luanda that is between Nyamasaria and Rabuor. KRCS Kisumu branch divers to start the search of the body today. ",,0
22-02-19,Upper Eastern,Marsabit,FLOODS INCIDENT IN BADAN RERO IN MARSABIT COUN,Floods,Badan Rero in Marsabit County,0,0,0,0,0,Several households,"At 0700hrs, Maurice (KRCS) reported to E.O.C of a flood incident at Badan Rero in Marsabit County. Strong wind accompanied by rains was experienced in Badan Rero yesterday evening. Several residential houses and food stuffs were destroyed by the inferno. RCAT team of Marsabit to carryout assessment and establish the extent of destruction",,o
09-03-16,North Rift,Turkana,FLOODS REPORTED IN LODWA TURKANA COUNTY,Floods,LOIMA TURKANA COUNTY,0,0,0,0,0,77HH,"At 0924Hrs. Hellen (KRCS Turkana) reported floods in Loima Turkana County where 6 people were marooned and rescued after water levels subsided, water levels in surrounding areas of Kakuma and Greenleaf also have subsided. Grey clouds have been observed.",KRCS Turkana,0
05-05-12,Lower Eastern,None,FLOODS IN RUAI ,Floods,RUAI,0,0,0,0,0,10HH,"Floods were reported in Ruai near the sewage area, people were marooned and property destroyed.",KRCS,0
10-05-17,West Kenya,Busia,FLOODS IN BUSIA COUNTY,Floods,Busabwa Youth Polytechnic ,0,0,0,0,0,0,"Silas (KRCS Busia) reported of an incident that was as a result of heavy downpour in most of Busia County at 1026hrs. Busabwa Youth Polytechnic was marooned by water following last evening’s heavy downpour, the water subsided later on in the day. Rapid assessment was conducted and they found a no of houses were submerged in water, the team assisted in removing the water from the houses. Risk of flooding is high, if the rains continue tonight.",Busia,0
05-05-12,Lower Eastern,None,FLOODS IN KENYA CLAY WORKS NEAR MEMBLEY ,Floods,CLAY WORKS NEAR MEMBLEY ,0,0,0,0,0,-,A family was marooned after heavy rainfall last night around Kenya clay works near Membley in Thika,KRCS THIKA BRANCH,0
02-06-15,Coast,None,FLOODS INCIDENT IN KWALE COUNTY,Floods,"River Ngoni,kwale county",0,0,0,0,1,0,"At 1540hrs, Mwanaisha (KRCS Kwale branch) reported a drowning incident at Mwavumbo, ward, Kwale County. A 40 year old man who was mentally challenged from Mwavumbo ward in Kinango drowned at river Ngoni yesterday following the heavy down pour. Search and Recovery efforts are ongoing. Divers will be ferried from Ukunda early tomorrow to support local volunteers. (Brief; 1 fatality",KRCS KWALE,0
28-04-18,North Eastern,Garissa,GARISSA FLOODS SITUATION UPDATE,Floods,GARISSA FLOODS SITUATION UPDATE,0,0,0,0,0,0,"Search and Rescue operation are ongoing in the areas that people are reportedly marooned. In the last 24 hours at least 93 people were rescued from Dhololo, Windsor. Bismilahi farm, ADC and Adeyle farms. The heavy downpour continues to wreak havoc in most parts of the County.",,0
05-05-12,Lower Eastern,None,FLOODS REPORTED IN KISERIAN NKOROI AREA ,Floods,KISERIAN NKOROI AREA ,0,0,0,0,4,-,A car was swept away with 4 passengers onboard who were later on found drowned and dead.,KRCS KAJIADO BRANCH,0
18-04-15,Lower Eastern,None,FLOODS AT MBITINI MAKUENI COUNTY,Floods,MBITINI MACHAKOS COUNTY,0,0,0,0,0,200Hh,"At 1105hrs Joe (Machakos county manager)  reported floods at Mbitini in Makueni county due to the heavy downpour  last night. Assessment was conducted today by KRCS Makueni branch on floods that occurred on 18th April 2015, 200 households were affected no casualties reported. The affected families are camping at chief’s camp in Mbitini. Due to contaminated water in the area they were requesting for health kits, water purifier and NFI’s.  (Brief 200Hh)",KRCS Makueni branch ,0
16-11-15,Upper Eastern,None,"FLOODS INCIDENT IN MERTI, ISIOLO COUNTY",Floods,Merti Isiolo County ,0,0,0,0,0,200HHs,"Gitonga (KRCS County manager) reported a floods incident in Merti Isiolo County AT 0832hrs. R.Ewaso Nyiro burst its bank and caused flash floods in Merti area, River Ewasso Nyiro burst its bank and leading to flash floods in Merti area, 200 HHs were affected.KRCS are conducting an assessment.",Isiolo,0
02-05-15,South Rift,None,UPDATE ON FLASH FLOODS IN NAROK TOWN,Floods,FLASH FLOODS IN NAROK TOWN,8,0,0,0,11,0,"SAR still ongoing in Narok County as all collapsed buildings cleared with no casualties found from the rubbles, assistance for the families affected will be offered by the Narok County government to pay Ksh.60000 to each victim and payment to be done for hospital/ mortuary bills, disinfection of hotels, food premises and water treatment. A mass has been organized to take place at Maasai Mara University for the dead as follow up by families and affected persons will be done through the County Disaster Command Centre at Naivas parking lot.",SAR team,0
17-04-17,North Eastern,Mandera,MANDERA FLASH FLOODS INCIDENT,Floods,HARERI MANDERA EAST,0,0,0,0,2,-," At 14201HRS (KRCS Mandera) reported flash flood incident in parts of Mandera county. Heavy rainfall was reported in most parts of the county, this further led to flash floods in Hareri (Mandera East) 2 children were swept away. The bodies have not yet been retrieved; bodies were retrieved by the locals and KRCS Mandera Branch (Brief; 2 fatalities)",MANDERA,0
27-04-18,Coast,Tana River,FLOODS IN TANA RIVER,Floods,FLOODS IN TANA RIVER,0,0,0,0,0,0,"Flash floods were reported in Tana River due to water spillage at Kiambere dam affecting several HH at Maroro, Madogo and Bura area, RCAT Tana River conducting SAR and assessment in affected areas though some areas still not accessible.",,0
17-10-14,Lower Eastern,None,FLOODS INCIDENT IN MIDLAND ESTATE IN SOUTH C,Floods,MIDLAND ESTATE IN SOUTH C,0,0,0,0,0,4HH,Floods incident was reported in Midland Estates in South C where 4 houses were submerged by the heavy rainfall received during the Night. No injuries reported,-,0
16-04-18,West Kenya,Kisumu,FLOODS IN MUHORONI IN KISUMU COUNTY ,Floods,MUHORONI IN KISUMU COUNTY ,0,0,0,0,0,Several households affected. ,"At around 0850hrs, Richard through 0726278685 reported flash floods at Muhoroni Area in Kisumu County. KRCS West Kenya have since dispatched NFIs to assist displaced populations camping at Obeyi Primary School after being evacuated by Kisumu RCAT. West Kenya Team sensitizing the community to stay safe and relocate to higher grounds upon receiving heavy rainfall. ",,0
14-12-15,Lower Eastern,Bungoma,FLOODS INCIDENT BUSIA COUNTY,Floods,Busia,0,0,0,0,0,0,"At, 0820hrs Phillip (KRCS Busia) reported of cases caused by floods in the County. Significant amounts of rainfall were received in the County. Flash floods were reported in Busende, Matayos sub-County and approximately 50 households have been reported to be displaced .In Samia, Rwambwa village, and 3 households were affected. A team has been sent to the scene to conduct an assessment.",KRCS Busia,0
07-05-12,Coast,None,FLOODS ALERT REPORTED IN TANA RIVER ,Floods,TANA RIVER ,0,0,0,0,0,-,"Willis Ochieng a hydrologist at KENGEN called E.O.C informing that the following dams are currently spilling: Kindaruma, Gitaru, Kamburu, Masinga and Kiambere dams.  Residences around the area were advised to move to safer higher grounds with no casualties being reported.",-,0
19-03-18,Lower Eastern,Makueni,FLASH FLOODS AT KIBWEZI IN MAKUENI COUNTY,Floods,KIBWEZI IN MAKUENI COUNTY,0,0,0,0,0,0,"At around 1512hrs, Mutua via 0715797769 reported flash floods in Kibwezi and Makindu areas of Makueni County. Five children missing and several houses reported blown off following heavy rainfall reported on Saturday evening in Makueni County. Assessment is underway courtesy of Makueni RCAT. ",,0
04-03-18,Lower Eastern,Makueni,FLOODING INCIDENT IN SALAMA MAKUENI COUNTY.,Floods,AT  SALAMA MAKUENI COUNTY,0,0,0,0,0,0,"Vincent (0727807388) reported to E.O.C at 2330hrs of a flooding incident at Salama in Makueni, a bus with more than 50 passengers stalled for several hours due to heavy downpour experienced in the area. No injuries reported. E.O.C activated KRCS Makueni County.",,0
18-11-15,North Rift,None,TURKANA FLOODS INCIDENT,Floods,TURKANA,0,0,0,0,0,-,"At 0830hrs Abraham (KRSC Turkana) reported floods incident in Turkana County. A lorry was swept away by raging waters of flash floods, after a seasonal river burst its bank. River Kawalase has temporarily blocked Lodwar-Kakuma road. No injuries were reported.",-,0
21-04-18,Coast,Tana River,DROWNING AT BILBIL IN TANA RIVER COUNTY ,Floods,BILBIL IN TANA RIVER COUNTY ,0,0,0,0,1,0,Bombe (KRCS RM) reported a drowning incident at Bilbil Area of Tana River. A middle aged man was swept away by flash floods following heavy rainfall experienced which has paralyzed livelihoods in the area. Locals have since found his body after 3 hours of SAR. ,,0
05-05-12,Coast,None,"FLOODS REPORRTED IN MALIMO, MALINDI ",Floods,"MALIMO, MALINDI",0,0,0,0,0,-,In Malimo Malindi 3 villages have been marooned rescue operation is ongoing. The cause of flooding is due to Athi-Galana-Sabaki River which is the second longest river in Kenya broke its banks. Unknown numbers of animal have been swept with farm land submerged. ,-,0
08-05-12,North Rift,None,FLOODS IN TRANS NZOIA ,Floods,TRANS NZOIA ,0,0,0,0,1,-,A flooding incident was reported in Trans Nzoia at 2031hrs.A small river carried away two people. One was rescued while the other one was swept away by the floods. The incident occurred along the Kitale ? Rafiki road approximately 14km from Kitale town. The level of the water in the river rose to a level where members of the public were unable to rescue the man swept away.,KRCS KITALE SUB- BRANCH,0
28-03-14,West Kenya,None,FLOODS REPORTED IN BUTERE - MUMIAS,Floods, BUTERE - MUMIAS,0,0,0,0,1,"•	8HH
•	52 Families affected

","Elsie Muhanda of mobile number 0722743518 a representative from the county government of Kakamega called E.O.C and reported floods that had swept off rooftops and leaving 30Households affected by the incident. It was reported that during the incident one person lost his life, KRCS team carried out a detailed assessment that confirmed that one person lost his life as six others had critical injuries and rushed to Kakamega district hospital where they are admitted. 8 households were damaged and 52 families affected",KRCS KAKAMEGA BRANCH,0
18-03-18,Coast,Kwale,LIGHTNING INCIDENT AT MATUNGA IN KWALE COUNTY,Floods,MATUNGA IN KWALE COUNTY,0,1,0,0,1,0,"At 1642hrs, the center through social media captured reports of a devastating lightning at Matunga Area of Kwale County. One person was killed with other one sustaining critical injuries after being hit by lightning while sheltering under a tree on Friday evening. The casualty was evacuated to Kwale Hospital by Well -wishers",,0
08-05-12,Central,None,FLOODS REPORTED IN MWEA ,Floods,MWEA,0,0,0,0,0,45HH,"Floods were reported in Mwea by Mr. Bombe the regional manager, houses were swept away and properties lost. An assessment was done to the most affected areas which are Thiba and Tebere, 25HH were affected in Thiba and 20HH were affected in Tebere who require NFIs to support them.",KRCS KIRINYAGA BRANCH,0
26-11-14,North Rift,None,BANDIT ATTACK INAKIWICHATIS IN EAST POKOT.,Floods,NAKIWICHATIS IN EAST POKOT.,1,0,0,0,0,-,At 1534Hrs E.O.C received information that an assistant chief from Akiwichatis in East Pokot was shot in the legs by cattle rustlers from the Tugen community last night .The assistant chief is admitted at Kabarnet Hospital is in a stable condition,-,0
02-05-18,West Kenya,Homa Bay,FLASH FLOODS SITUATION UPDATE IN HOMABAY COUNTY,Floods,Homabay,0,0,0,0,1,0,"At 1918hrs, Elly (KRCS Homabay) reported an incident where a middle aged man was swept away by flash floods at Onyingó bridge in Migori town. Efforts by community members to save his life were futile as the raging waters swept the body to River Migori",,0
01-12-15,Central,Kirinyaga,FLOODING INCIDENT IN KIRINYAGA COUNTY,Floods,"Mwea, Kirinyaga County",0,0,0,0,0,0,"Mary (Nyeri County Manager) reported a flooding incident at Mwea Sub-County in Kirinyaga County at 1000hrs. In Mwea sub-County heavy rainfall was received which led to flashfloods in; Kadawa rurii, Ikurungu Mutharaba and Ikurungu Miatuni areas. KRCS team has been dispatched to conduct an assessment in the areas.",KRCS Kirinyaga,0
15-12-15,Upper Eastern,Isiolo,FLOODS INCIDENT IN ISIOLO COUNTY,Floods,Isiolo,0,0,0,0,0,0,"At 0906hrs, Gitonga KRCS County Manager) reported of a floods incident in Isiolo County. In Ruiri location, flash floods were experienced and led to the displacement of 20 households, most roads in the area were also rendered impassable. In Rumati, Oldoinyiro 10 households were affected and 222 livestock swept away (200 shoats, 7 donkeys and 15 camels). (Brief; 20HHs; livestock; 222)",0,0
02-11-18,Coast,Tana River,FLASH FLOODS AT ODHA VILLAGE IN TANA RIVER COUNTY,Floods,AT ODHA VILLAGE IN TANA RIVER COUNTY,0,0,0,0,0,0,"At 1343hrs, Bombe (KRCS Tana River) reported to E.O.C of a flash floods incident at Odha village in Tana River County. Approximately 25HHs have been affected by flash floods at Odha village following heavy rains experienced in the area. The situation is under control as KRCS Tana River will conduct a needs assessment. ",,25HHs
07-05-12,Central,None,FLOODS REPORTED IN THIKA ,Floods,THIKA,0,0,0,0,0,57HH,It was reported that in Thika 57 HH were affected by floods in Gichiki area and has set up camp in a nearby school.,KRCS THIKA BRANCH,0
19-04-17,North Eastern,Mandera,MANDERA FLASH FLOODS INCIDENT,Floods,"LAGSURE, TAKABA MANDERA",0,0,2,0,1,ROAD CUT OFF,"At 1846HRS Hassan (KRCS Mandera) reported of cases that were as a result of heavy rainfall in Lagsure, Takaba. One person was reported to have been swept away by the raging waters and later found dead while two others rescued alive. Residents are being advised to move to high level grounds",MANDERA,0
