title|publish_date|text|url
COVER STORY: Lake Victoria floods|24/05/2020|"What living in this historic moment means



Kampala, Uganda | THE INDEPENDENT | On May 20 there was heated debate about what should be done about thousands of people displaced or drowned and businesses and livelihoods destroyed by flooding around Lake Victoria.

Earlier, the Minister of State for Environment, Beatrice Anywar, had in April given the victims seven-days to leave or be forced out. She claimed they were illegally occupying wetlands and protected zones on the shores.

But MPs who know these areas, such as Janepher Engunyu (Buvuma Woman) informed Anywar that the water levels have gone beyond the 200 meters lake perimeter buffer zone set by National Environmental Management Authority (NEMA).

Find ways of helping the affected people instead of forcefully evacuating them, the MPs told the government.

Homes, businesses, and government fisheries and marine transport infrastructure have been inundated by the flood. The government is battling to save the three hydropower dams on the Nile River and jinja; the Kiira, Nalubaale, and Bujagali which produce most of the country’s electricity.

They have opened more sleuth gates to release and unprecedented 3000 cubic meters of water per second downstream. But that threatens more flooding downstream on the banks of River Nile and shores of Lakes Kyoga and Albert. Government engineers have also been battling to remove floating island debris from generators. The situation is worsened as most of the country is witnessing heavy rains and floods are erupting almost everywhere.

Floating Island Control: The multi-sectoral team has registered success in holding the larger chunks of suds against the mainland for harvesting, thereby eliminating the threat to public and private property. Regular reporting on progress will be maintained. pic.twitter.com/2WoLpEwTUU — MAAIF 🇺🇬 (@MAAIF_Uganda) May 13, 2020

Ferry services between the mainland and lake islands have been suspended since docking ports got submerged and operators fear to hit stones and damage vessels as the move closure to the receding shores. The new Kampala-Entebbe Expressway is under threat.

A Shs2.8 billion government fish handling plant at Bugoto Fish Landing Site in Mayuge District has been destroyed.

Luxury hotels like the Lake Victoria Serena Golf Course, the Country Lake Resort Garuga, and the Marriot Protea in the Entebbe area and Speke Resort Munyonyo in Kampala are under water, as rains pound the Lake Victoria basin.

The question on most people’s minds when they see images of flooded homes and businesses on the shores of Lake Victoria is whether the beaches, landing sites, and some islands they have known all their life will resurface.

When he was asked the question by journalist, the manager of one of the top beach resorts in Uganda, the Spenah Beach in Entebbe, Christopher Ahimbisibwe, was philosophical.

“I can no longer boast of having a sand beach,” he said, according to a report in Daily Monitor.

Previously raised land at the beach, including a watchtower for monitoring swimmers was at the time reported to be submerged about seven metres into the lake.

Other areas, such as Miami Beach in Port Bell and KK Beach in the Ggaba area of Kampala have been completely submerged as the lake shore has shifted about 35 metres beyond where it used to stop previously.

Many of these businesses and government installations were located outside the 200 perimeter buffer zone recommended by the government. Their destruction raises tough questions about the level of government planning. If the 200 meter perimeter buffer zone recommended by the government is not safe, what is safe? Suppose businesses move farther away from the expanded lake shore, what happens when the lake shore eventually recedes?"|https://www.independent.co.ug/cover-story-lake-victoria-floods/
Tororo flood victims urged to go home – three months later|05/07/2020|"Tororo, Uganda | THE INDEPENDENT | Floods victims in Tororo district are living under deplorable conditions.

The affected people from over 200 households were displaced by floods triggered by heavy rains that pounded Tororo district in March this year and pitched camp at Fungwe primary school where they have spent the last three month.

Mothers sleep on mats with their children while men sleep on desks in classrooms. The flood victims are also struggling to find what to eat as government has not extended to them any form of relief support.

They also lack access to clean safe drinking water and face insecurity at the school since there is no guard. Some of the flood victims told our reporter that they are currently dependent on well-wishers in the neighborhood and donations from local politicians.

Tororo Chief Administrative Officer, Dunstan Balaba, however says it is high time the victims return to their respective homes and start a new life as they wait for government intervention.

The West Budama Member of Parliament, Jacob Oboth Oboth has appealed to government to consider providing farm inputs and roofing materials to the affected people to start a new life.

The Camp Chairperson, Jowali Wabire says that they are faced with numerous challenges ranging from food shortage to lack of mosquito nets and increasing cases of rape and defilement.

He says much as they are facing the challenges, the affected persons have no intentions of going back to villages they once called home and now want government to find them an alternative space to stay as they fear that they may be displaced again.

Bena Oketcho, the Yolwe Sub county LC III Chairperson, says it is risky for the victims to get back to their homes since most of their houses have collapsed. He says there is need for the flood victims to relocate from the school premises since children may return anytime.

Oketcho says there is need for government to start thinking of resettling the flood victims in a better place.

***

URN"|https://www.independent.co.ug/tororo-flood-victims-urged-to-go-home-three-months-later/
Kayunga leaders seek help to rescue residents in flooded areas|22/06/2020|"Kayunga, Uganda | THE INDEPENDENT | Kayunga district authorities are seeking government intervention to relocate over 4,000 people from Kawongo landing site in Ggaliraya Sub County. The area has been cut off by flooding water from River Ssezibwa.

The landing site is currently congested with people who have been displaced from the shoreline of Lake Kyoga. Fred Ssembajwe, one of the affected residents says he is dismayed by the government’s failure to relocate them despite persistent pleas for help. Ssembajwe says they are stuck with nowhere to go, and no one to help.

Yusufu Kisigula, another resident says that although they had expected the district to come to their rescue, by relocating them to a secure place, nothing is forthcoming.

Kayunga District Chairperson Tom Sserwanga says that the district cannot independently deal with the situation. He says that the water first flooded the road before it strayed into gardens and submerged the entire island. Sserwanga says that although the district provided a boat to help some residents to move from the flooded area, a number of them have nowhere to go.

“The district is trying to identify space where some of the residents can be relocated to but still we lack materials to set up shelters for them. They will need feeding because all their gardens were destroyed by floods. We are still appealing to the Office of the Prime Minister to come to our rescue,” Sserwanga said.

The Uganda National Roads Authority manager in charge of Buganda region, Eng. Jimmy Adweke visited the area to assess the situation on the ground. He, however, said it would be hard to rehabilitate the flooded section before the water dries up, yet, it cannot be diverted.

Ggaliraya Sub County Chairperson Jamada Musana says the area is now a no go zone for motorists. He explains that whenever there are any deliveries they are offloaded and loaded on the boats.

*********

URN"|https://www.independent.co.ug/kayunga-leaders-seek-help-to-rescue-residents-in-flooded-areas/
IN THE: When Lake Victoria floods|22/05/2020|"IN THE INDEPENDENT: When Lake Victoria floods

Kampala, Uganda | THE INDEPENDENT | These are the top stories in this week’s THE INDEPENDENT.

COVER STORY

Lake Victoria floods: What living in this historic moment means

THE LAST WORD

COVID’s nail in the EAC: How the East African Community may not survive the current pandemic and why this may be a good thing

ANALYSIS

Goodbye to the crowded office: How Coronavirus will change the way we work together

ANALYSIS

Burundi holds election amid virus: Many were surprised that Nkurunziza would step aside after a referendum in 2018 extended the presidential term to seven years

COMMENT

The fate of 2021 Elections: Electoral Commission should give guidance because any talk of extension of elections must consider what our laws says

BUSINESS

Rebooting Uganda’s economy post COVID-19: Private sector present various stimulus packages to government on how kick- start business activities back to normal growth curve

BUSINESS

COVID-19: Tanzania opens its air space to international flights

COMMENT

Lessons from national electricity blackouts: Government has the capacity to mobilise equipment and manpower and respond quickly to emergencies

*** YOU CAN READ LAST WEEK’S MAGAZINE HERE (click)"|https://www.independent.co.ug/in-the-independent-when-lake-victoria-floods/
Bundibugyo flood victims cry out for relief items|15/05/2020|"Bundibugyo, Uganda | THE INDEPENDENT | More than 800 families in Busaru sub-county Bundibugyo District are yet to receive relief aid after they were displaced by floods last week. The floods hit the district after River Lamia burst its banks.

The residents lost several gardens of sweet potatoes, beans and maize

Grace Atimango, a mother of four says they are worried about disease outbreaks due to lack of safe water. She explains that all the water sources in the area were destroyed by the floods.

Atimango wants the government to immediately come in and provide residents with safer water for use.

Margaret Mughasoki a mother of six says that she lost household properties. She says that due to lack of relief aid, she has resorted to sleeping on people’s verandas.

Mashasoki whose property was destroyed, questions why the government has remained so reluctant to come to their rescue.

Isaya Friday Kakwanga, the Mayor Busunga town council, says several people who were displaced by the floods are now being accommodated by relatives in town.

He says this is only increasing pressure on already financially stretched families during the lock-down.

Bundibugyo Resident District Commissioner – RDC Grace Kakwenza Asiimwe says that that the central government will soon extend relief aid to the affected people.

However, she says the district has limited resources.

*******

URN"|https://www.independent.co.ug/bundibugyo-flood-victims-cry-out-for-relief-items/
Sand miners abandon Lwera wetland over flooding|15/05/2020|"Kampala, Uganda | THE INDEPENDENT | Sand miners in Lwera wetland along the Kampala-Masaka highway have halted operations following heavy flooding in the area.

The 20-kilometre stretch of the wetland extending from Mpigi to Kalungu districts which also acts at the Lake Victoria catchment area has been heavily degraded by commercial sand mining activities.

Robert Mukasa, one of the Excavator operators at H$Q Enterprises Limited one of the companies operating in Lwera says that they suspended operations until the water levels reduce.

He explains that the high volume of water due to the heavy seasonal rains and Lake Victoria overflows has affected the movement of their machines to the site.

Francis Ssegawa, one of the small-scale sand miners says that the situation has made it difficult for many people to continue operating.

He says that out of the nine mining companies operating in Lwera, only three use highly sophisticated equipment and are still operational.

Ssegawa has however blamed the situation to use of the heavy machinery which he says were deliberately used to tamper with the water drainage systems which has led to irreversible effects.

The floods at Lwera come after several warning from environmentalists about the dangers of degrading the wetland, that may include failing or submerging of part of the Kampala-Masaka highway.

******

URN"|https://www.independent.co.ug/sand-miners-abandon-lwera-wetland-over-flooding/
Famine looms in Kasese as crops dry due to floodwater silt deposits|10/06/2020|"Kasese, Uganda | THE INDEPENDENT | Hundreds of farmers in the sub-counties of Karusandara, Maliba, Kanyangeya and Mubuku in Kasese district are facing a famine threat after their plantations began drying up as a result of silt deposits left by recent floodwaters.

The floods followed a heavy downpour that pounded the district last month when River Nyamwamba overflew at Bunyandiko in Kilembe sub county submerging the low-lying areas of the district. The heavy rains also submerged acres of gardens leaving behind silt composites as deep as 5 feet. Some farmers are worried that mineral components carried by waters from the mountains including copper and zinc will be harmful to their crops.

In Karusandara sub-county, banana plantations have started drying up while farmers in Maliba have abandoned cultivating in the meantime after failing to break through the silt. This they say has already exposed the disaster-stricken sub-county to a threat of famine.

Emmanuel Katuramu, a farmer and chairman of Kihondo, Scheme Ward in Nyamwamba division says over 100 families in the area are now at risk of famine as most crops especially banana plantations are dying. Katuramu adds that some perennial crops like groundnuts and beans had already been covered by the silt while others had been washed away by floods.

Katuramu called for immediate intervention from the government to save the area which depends entirely on agriculture for its survival.

Nelson Musabe, another farmer from Mubuku says his four acres banana plantation is turning yellow while efforts to open the silt have failed due to its hardness.

Gloria Mbabazi, another farmer who had initially lost her tomato and ground nuts gardens to the floods, now wants the government to come in and help farmers save their crops before they completely dry up.

The other group that is affected are the brick makers. Katuramu, a bricklayer from Kanyangeya says he has been depending on his casual work for his livelihood but with the silt across his homestead, his job is no more.

Santos Tumwine, the Karusandara area councillor says the threat posed on agriculture by siltation cannot be overstated. He confirmed that if let to go on unabated, the threat of siltation was likely to derail efforts by the district to engage in more agricultural activities.

Kasese Senior Agriculture Officer Johnson Sabuni Mwesige says the plantations are drying up due to water logging under the silt and limited air circulation. He acknowledges that crops such as banana and coffee will have to dry since they require free drainage soils but advises farmers to plant away from river banks and flood-prone areas.

With no immediate plan of intervention, Mwesige adds that it’s unfortunate that farmers will have to lose their crops. Questioned on reports of minerals from the mountains that can affect the crops, he says the toxic effects can only be ascertained after some time.

******

URN"|https://www.independent.co.ug/famine-looms-in-kasese-as-crops-dry-due-to-floodwater-silt-deposits/
Flood victims in Kwania district demand for relief|05/06/2020|"Kwania, Uganda | THE INDEPENDENT | More than 500 residents of Nambieso and Chawente sub county in Kwania district who were displaced by floods are starving.

The residents who live along the shores of Lake Kwania have remained homeless and their gardens of crops submerged after the Lake burst its banks last month.

Jimmy Emmanuel Okello Ecun, the Nambieso sub county male councillor expressed fear that the affected communities will suffer severe famine since they mainly depend on subsistence farming.

He argued that it is the responsibility of the government to protect its citizen and their property.

Okello wants the government to provide relief food and compensate the flood-affected persons for losses incurred as well as temporal structures for their shelter.

Nelson Obwol, a resident of Lwala village in Anwangi parish, Nambieso sub county said water has now submerged his four acres of sunflower and soya.

Another resident, Sharon Odur, a resident of Ilera village Aornga parish in Nambieso sub county says water is rapidly flowing out of the lake daily forcing people to abandon their homes and sleeping under trees.

Basil Anthony Okello Onac, the Kwania LCV chairperson says that he observed that as the district, there is an urgent need to support the Disaster Management Committee to respond to emergencies in the district.

*****

URN"|https://www.independent.co.ug/flood-victims-in-kwania-district-demand-for-relief/
Seasonal winds intensify flooding on landing sites in Kalungu|07/06/2020|"Kalungu, Uganda| AFP | THE INDEPENDENT | Communities at various landing sites in Kalungu district are still battling the consequences of heavy overflows from the Lake Victoria waters, despite a reduction in rainfall.

Ronald Ssemanda, the Chairperson of Kamuwunga Landing Site in Lukaya Town Council in Kalungu district says the situation has been worsened by strong seasonal winds that are splashing water far beyond the 200 meters of the buffer zones.

He says that while they were hopeful that the reduction in rains would clear their areas of the distressing floods, the heavy waves on the lake blown by seasonal strong winds have instead wrecked more havoc in the area.

Ssemanda explains that the lake waters have created unusual inland channels that drain into people’s homes and plantations, some which had not been affected in the rainy season.Some of the affected areas include a government school, a community playground, a mosque, a Pentecostal church and several houses that are situated several meters away from the lakes shoreline.

Francis Ssaaka, a caretaker of Kamuwunga Primary School says in a rather unusual scenario the entire school compound is flooded with water flowing directly from the lake, which threatens the strength of the classrooms.

He explains that the lake has lately accumulated high volumes of water which by a slight push of the seasonal winds leads to unusual overflows towards all the low-lying areas of the mainland.

Kalingu Woman Member of Parliament Aisha Ssekindi says they are worried about the fate of the learners who might not be able to use the facility if the government opens schools to resume studies.

She however says they are lobbying the government to allocate them money to relocate the school to another elevated site that may not be affected by similar eventualities.

Meanwhile, the National Environment Management Authority-NEMA is working out plans to evict all people that encroached on wetlands and along Lake Shores and River Banks as a remedy for environmental destruction.

*******

URN"|https://www.independent.co.ug/seasonal-winds-intensify-flooding-on-landing-sites-in-kalungu/
Floods force hundreds out of their homes in Lamwo|07/07/2020|"Floods force hundreds out of their homes in Lamwo

Lamwo, Uganda | THE INDEPENDENT | At least 300 households in Okol and Lawiye-Oduny parish Madi Opei sub county in Lamwo district have fled their homes due to flooding resulting from torrential rains over the past few weeks.

Charles Okwera Obong, the Madi Opei sub county LC III chairperson says the affected families have taken refuge at Kirombe Primary School while others have moved in with their neighbors and relatives.

The most affected areas include Kiwiri, Kirombe, Te-Yaa, Obokolot, Odiyaket, and Te-Cwa in Okol parish and Lotuku, Dog Tangi and Locimidik villages in Lawiye Oduny parish.

According to Obong, the floods caused streams to overflow and submerge homes and latrines.

Roeslyn Acan, the Te-Yaa village vice chairperson says apart from submerging over 135 houses, several roads are also cut off affecting the movement of residents.

Vincent Oyet, the Lotuktu village LC I chairperson says the floods also destroyed over 300 acres of millet, simsim and maize raising fears of food insecurity.

The LC III chairperson, Charles Okwera Obong says the sub county is conducting a rapid assessment to ascertain the magnitude of the disaster before compiling a report for submission to the district disaster management committee for intervention.

*****

URN"|https://www.independent.co.ug/floods-force-hundreds-out-of-their-homes-in-lamwo/
