title|publish_date|text|url
How Uhuru And Ruto Contributed To The Destruction Of Mau Forest, Drought Rages|27/02/2018|"Photo:US Ambassador Godec and his counterpart, Western envoys suppors Jubilee regime.

Via Cde D.

The Mau Conservation issue was bad politics then and those who pushed it should be reminded about it now.

Advisers of Raila Odinga are very learned people but where I never understand them is how they organize the PM’s ‘talking points’ diary.

Right now, in every church, in every rally, in every gathering; it should be our turn to REVISIT the Mau and environmental conservation generally.

Raila Odinga fought environmental degradation alone, facing up against the cheap politics of Mwai Kibaki succession.

It always amazes me that Mwai Kibaki today passes around as some water ambassador. Which water? Tap water?

At the height of environmental wars Raila was waging against Rift Valley and Central Kenya politicians who had then started caucusing together, Kibaki kept quiet. He shamelessly did!

By not boldly coming out as head of state, who had rigged himself in to take care of Kenya, he empowered his acolytes to damage Kenya’s nature.

He never joined the environmental conservation war. This should be clear. Kenyan children should grow knowing he never supported Environmental conservation. Selfish old Mzee didn’t!

As President he never supported PM Odinga, choosing to play cheap succession politics Ruto, Uhuru and their footsoldiers were then playing.

Mau Forest conservation had three components.

First was to stop logging immediately. Second was removal of people who had encroached the forest to pave way for a reforestation programme. Third was compensation for those evicted, who genuinely had claim to the forest, either through title deeds or cultural stakes.

Uhuru Kenyatta was then Finance Minister.

Cabinet would sit and allocate the money for resettlement. Same cabinet would give the start date for removal of those who had settled in the forest, Treasury having given the assurance that money for resettlement would be availed.

Uhuru and Ruto would then rush to Rift Valley and tell the people they had allocated billions for their resettlement, which they added should be done ‘humanely’.

Problem is: Treasury would deliberately refuse to release the monies, or delay the release. At the same time, Ministry of Internal Security would move with speed and destroy the houses and structures people lived in, claiming the order came from OPM.

As Treasury delayed releasing funds for compensation and resettlement; same Treasury would quickly allocate and release funds to Ministry of Special Programmes (then under Naomi Shabaan -KANU/PNU) to distribute to “those removed by Raila”, so as to “alleviate the suffering of those Raila is evicting from the Mau”.

This group was assisted by a totally partisan mainstream press that hid the details, played first and loose with the facts or just chose to disseminate what what the highest bidder wanted it to.

And when it comes to corrupting the press no one beats Uhuru and Ruto and government machinery!

Kenyans watched it unfold right in their faces. Kibaki kept quiet as these shenanigans played not just within the executive but also in parliament, where Rift Valley MPs used Prime Minister’s Question Time to make very wild public spectacle regarding the Mau.

What was a conservation issue became a hot political issue.

Raila lost it, and Kenya lost.

Today, let it be known Raila Odinga meant well for homeland, as he has always, even if he loses.

Kenya is dry."|https://www.kenya-today.com/opinion/uhuru-ruto-contributed-destruction-mau-forest-drought-rages
Hunger in Turkana: Rare photo of DP Ruto with CSs accused of looting 21billons for dams discusing drought|18/03/2019|"Hunger in Turkana: Rare photo of DP Ruto with CSs accused of looting 21billons for dams discusing drought

Deputy President William Ruto says the government is in control of the ongoing drought situation ravaging sections of the country, hence, there should be no cause for alarm.

Speaking in Nairobi at a media briefing, Ruto on Monday said the government has released Ksh.2 billion for the supply of food and water to about 1.1 million Kenyans affected by the ongoing drought situation.

“This morning, the government of Kenya has approved Ksh. 2 billion to be spent within this week in water tracking, making sure that boreholes and waterpumps are working,” said Ruto.

The deputy president maintained that there is enough food in the country to feed the Kenyans affected by hunger, adding that “this year’s situation is better.”

“It is important to state that the situation we have this year is better than the situation we had last year and the year before,” said the DP.

“There should be no cause for alarm at the moment, the government has put in place both at the county and national level interventions to manage the current drought. We will work together with partners such as the United Nations agency and all other friendly institutions to ensure we don’t have any casualties as a result of this drought.”"|https://www.kenya-today.com/news/hunger-in-turkana-rare-photo-of-dp-ruto-with-css-accused-of-looting-21billons-for-dams-discusing-drought
“We are Happy with the DROUGHT that Led to Hunger and Starvation allowing us to Import Sugar and Maize”-Hon Duale|19/05/2017|"Aden Duale enjoying

“We are very very HAPPY because of the DROUGHT that faced our country over the last four months, that made our farmers not to GROW FOOD that created an INFLATION that has never been seen in our country over the last four years.”



-Duale: Jubilee Majority Leader & Uhuru surrogate, 5/18/17.

It is shocking what makes jubilee “HAPPY”!!!

As some Kenyans laid to rest their relatives who died because of drought, Duale and Jubilee were very very happy.

As Kenyans cried of their lost investment due to the death of their animals as a result of the drought, Jubilee and Duale were very very happy.

As Kenyans agonized over the high prices of food, wondering how they would feed their families, and scared of facing their children to tell them that this month you will be forced to drink black tea without sugar and milk because Daddy could not afford sugar and milk, Jubilee and Duale were very very Happy.

My heart is shaken and sunken this evening to learn that Duale and his party, Jubilee were actually very very HAPPY as Kenyans were distraught and crying.

It is this level of disconnect, elitism, and arrogance with the leaders of our country that is our undoing. When a key presidential surrogate can publicly admit that they are thrilled by the suffering of Kenyans, friends, I have no words to describe my anger.

Now I understand why Duale sees nothing wrong with spending Kshs 5 billions to import metal containers while Kenyans are dying in hospitals because of lack of medicine.



Now I understand why painting statehouse for Kshs 12 billions is a priority but not fixing the living quarters of our policemen and policewomen, who risk their lives everyday in service to nation, but are forced to share a single room without bedding or proper furniture.

Now I understand why the government would rather not negotiate with doctors and put in place a return to work formula so that Kenyans can be treated.

Now I understand why Jubilee would rather spend Kshs 4.5 Billions on Amina project rather than buy cancer machines for Kenyatta National Hospital.

It is because the suffering of KENYANS makes JUBILEE and DUALE VERY HAPPY.

How on earth can a human being celebrate the suffering of another? and how sad can it get when that very person celebrating the suffering of Kenyans is a person paid by the taxes Kenyans pay?

I plead with you honorable Kenyans, whose suffering makes the likes of Duale very very happy to rise up on 8/8/17 and show the arrogant and his team, that it is your taxes that pay his bills. We must vote out JUBILEE and its roots.

I am deeply disappointed……………

"|https://www.kenya-today.com/opinion/happy-drought-led-hunger-starvation-allowing-us-import-sugar-maize-hon-duale
Prof Wangare Mathai Speaks from The Grave, Curses Uhuru Regime over Raging Drought|27/02/2018|"By Silas N

As a generation, Wangari Mathai will never be proud of us. She rolling furiously on her grave for the insult.

We are going to let SGR spoil the beautiful park, one of the few green spots remaining in the city.

When I was young and stupid, used to believe that the park is a useless inconvenience. Then I met this guy, used to be in Chiromo while I was in Main Campus and he explained to me about the original zoning of the city, why from Makaburini, from Bunyala Road, all the way to Chiromo we have the parks (Railway Golf Club, Uhuru Park, Central Park, and the University of Nairobi’s mini forests as you head up to Chiromo). To give the city, some breathing space. And absorb the smoke from your cheap and dangerous imports from Japan that has made the city the most polluted in Africa.

Now I know better. I know the value of trees and I get worried anytime I see a timber yard or the huge charcoal warehouses like the one in South B. I cringe (genuinely when I see a jiko being washwad in my home).

Nairobi National Parks is worth protecting and much more precious than the SGR or whatever tasteless apartments they want to erect in the park.

I hate it that for my daughter to play, I have to fork out at least Sh 1,500 in most malls, when a simple neighbourhood park should be some of the fewer guarantees as a tax-payer who lives in the city.

A while ago, while on a tour with KTB, we were taken to some coffee farm in Kiambu. The man guiding through the farm said something that really bothered me. He said, one coffee tree is worthy much more than an apartment.

“An apartment only employs one person once it has been erected , the caretaker, but this coffee tree can employee many more people for many more years.”

He went on to decry on how wrong it was for Kiambu County to take to Real Estate at the expense of farming because it is one of the most arable parts of the country.

The upshot: we have Kenya, a country with more agriculturally productive land than Dubai, receiving a food donation from a desert.

But as I keep saying, Africa we are a cursed country. Badly so."|https://www.kenya-today.com/opinion/prof-wangare-mathai-speaks-grave-curses-uhuru-regime-raging-drought
Uhuru warns maize millers against using drought as a scapegoat to hike Prices of Unga|18/04/2019|"President Uhuru Kenyatta today chaired a Cabinet meeting where millers were warned not to take advantage of the ongoing drought situation to hike price of Unga. https://twitter.com/StateHouseKenya/status/1118876587389259778

Cabinet warned that stern action will be taken against those who will hoard maize and other essential food items.

Cabinet assured that Government will take necessary measures to ensure basic food commodity prices remain stable.

Cabinet also urged pastoralist communities to start destocking while animals are still healthy and gave an assurance of State help in restocking when weather improves. https://twitter.com/StateHouseKenya/status/1118876805975412737

A committee to be chaired by Ministry of Interior and Coordination of National Government has been set up to ensure that Government response to the drought situation is well coordinated.

The committee has also been charged with the responsibility of putting into place mitigation measures for the remainder of the year."|https://www.kenya-today.com/news/uhuru-warns-maize-millers-against-hiking-unga-price-over-drought
ODM STATEMENT on DROUGHT Situation in the Country|20/10/2016|"ODM STATEMENT ON DROUGHT SITUATION IN THE COUNTRY:

In August, 2009 the last time a drought and famine of the magnitude building up in Kenya hit the nation, the then infant Grand Coalition Government launched an ambitious emergency response programme to provide rapid delivery of food, water and medicine to over 10 million Kenyans in arid and semi arid areas of most affected by the prolonged drought.

Prime Minister Raila Odinga, then in charge of coordination of government, together with President Mwai Kibaki were able to put together a response programme to address serious challenges on the government coping mechanisms posed by the unprecedented deterioration of food security. At that time, the rains had failed for the fourth consecutive year.

Kibaki and Raila were able to roll out a multi-faceted rapid response programme that was simultaneously launched in eleven arid and semi arid districts at Loiyangalani trading centre in Marsabit North District.

At the time, Kenyans agreed that it was the first time they witnessed a government go all out in the interest of citizens. Such a response had never been seen before.

About six years later, a government that came to power boasting the youthfulness of its leadership and digital capabilities appears to be caught napping by a drought that has barely lasted six months. The government is also distracted by scandals and wrong priorities and paralyzed by ineptitude while citizens suffer and die.

Despite four years of its key members led by President Uhuru Kenyatta and his deputy William Ruto running around the country making all sorts of promises; from livestock insurance to crop insurance and massive irrigation, Jubilee has been caught asleep.

As pastoralists loose their livestock in record numbers while millions in arid and semi arid lands face starvation, Jubilee is still making promises and addressing State House Summits on how to address the problem which is rapidly spreading.

ODM is sick and tired of this inaction. We are disturbed at this apparent lack of action plan and the all talk and promise and no action. Consequently:

1. ODM demands that the President immediately unleashes State resources and put them at the disposal and service of suffering Kenyans in all parts of the country.

2. ODM demands the immediate deployment of all relevant personnel, including the disciplined forces in the distribution of food, water and hay to all affected communities.

3. We demand the immediate release of money to buy livestock affected by drought to save the pastoralists from the losses in line with the trend the Grand Coalition Government initiated.

4. We demand that the President immediately flags off livestock off-take by Kenya meat commission and other private sector agencies like Farmers’ Choice and Quality Meat Packers to save our people.

5. We demand the immediate launch of massive borehole drilling and distribution of food and water to all affected families across the country.

6. ODM also demands that the government ends with immediate effect the hostilities in the Kerio Valley pitting the Pokot against the Marakwet, which have led to loss of hundreds of lives and left many children orphaned and schools closed while the government goes about daily routines as if nothing is happening. The lives of the Pokot and the Marakwet are as precious as that of any other Kenyan.

We are considering other measures of legal and political nature to ensure the people in the affected areas get what is due to them if the government does not immediately swing into action.

1. Hon Abdikadir Aden, MP, Mbalambala/ National Organising Secretary ODM.

2. Hon Junet Mohammed, MP, Suna East/ Director of Campaigns ODM.

OCTOBER 20, 2016."|https://www.kenya-today.com/opinion/odm-statement-drought-situation-country
Governors of drought, KOT slams leaders for starving their people|20/03/2019|"Kenyans on twitter have blamed their leaders on drought leading to hunger that is currently being experience in the country.

Devolution cs Eugine Wamalwa said that nobody had died of hunger a statement that wasn’t taken easy by Kenyans.

Here are some reactions:

FACTS ; Governor Nanok receives over 14B from National. TURKANA also receives more funds than 98% of the counties. WITH over 7B on top of his national share as equalization funds! WHO IS FOOLING US NOW #GovernorsOfDrought pic.twitter.com/o4CVzrmIZS — Kibet Benard (@KibetBenard_) March 20, 2019

We have the Haves and the Half Nots. The Have Nots are the ones paying the bill for the Haves #GovernorsOfDrought pic.twitter.com/F4ahZeJ3dw — Martoh 🇰🇪 (@realmartoh) March 20, 2019

Nanok should be sacked . He has done all the wrong things for personal gains at the expense of his county people . #GovernorsOfDrought pic.twitter.com/uC9xVf0TEQ — PRETTY KENYAN 😍 (@PrettyKenyan10) March 20, 2019

There is need to account for previous and current allocations as well as the equalisation fund, HE @GovernorNanok should be held accountable for all monies and charged in court; Crimes against humanity. #GovernorsOfDrought pic.twitter.com/FwYjwkpGfx — Sir Ezer, MBS. (@Kipezer) March 20, 2019

In 2015 Devolution Conference at Sagana State Lodge, Governor Nanok almost wept speaking about the need for Turkana and other ASAL counties to get more billions so that their people could stop dying from famine. Its 2019…..well?#GovernorsOfDrought — Polycarp Hinga® 🇰🇪 (@PolycarpHinga) March 20, 2019

People are facing drought in Turkana due to poor governance in the county. The county has failed to put up the correct mitigating measures despite receiving a lot of funding from the national Treasury. #GovernorsOfDrought pic.twitter.com/PxCdgPugE0 — Kevin Munyui (@ismunyui) March 20, 2019

We make so much noise on Twitter which these tyrant leaders laugh off sipping whisky at high end joints,,,we need to go the @algerian way led by one @MigunaMiguna ☑️☑️#GovernorsOfDrought — Chizi_flanii🇰🇪 (@ThuoIrungu1) March 20, 2019"|https://www.kenya-today.com/news/governors-of-drought-kot-slams-leaders-for-starving-their-people
PHOTO: Mudavadi DROUGHT Continues as Kawangware Residents BOYCOTT Joint Rally with Ababu Namwamba|16/07/2016|"Political drought continues to befall former deputy premier Musalia Mudavadi, today he was to attend a mammoth public rally in Kawangware , an estate in Nairobi dominated by Luyha and Kisiis BUT was shocked when only a handful of residents turned up (see photo)



The Kawangware rally was to be a jointly addressed by Musalia and Ababu BUT reports indicate that Hon Ababu chickened out after word went round that he will be booed for going to bed with Jubilee via DP Ruto.

After concluding his poorly attended rally Hon Mudavadi failed to pay the area boda boda operators who have sworn not to welcome him again to Kawangware unless he pays off the debt.

Meanwhile youths in Sabatia constituency have confirmed to be eager waiting for Raila Odinga’s scheduled rallies in Western Kenya next week- watch video…



"|https://www.kenya-today.com/news/photo-mudavadi-drought-continues-kawangware-residents-boycott-joint-rally-ababu-namwamba
DP Ruto humiliated as Statehouse directs CS Matiangi to take charge of Drought and relief|18/03/2019|"Hunger in Turkana: Rare photo of DP Ruto with CSs accused of looting 21billons meant for dams in North Rift. They were discussing the raging drought and famine in North Rift

Interior CS Dr Fred Matiangi has been asked by the president take charge of famine and drought response team and ensure government manages the situation in the country. He is to direct the government machinery and also convene voluntary NGOs, corporate sector and other agencies who will be involved the exercising of contributing and distributing aid to affected communities in Turkana, Baringo, Moyale, Marsabit, Makueni and Tana River (the worst hit areas).

The move is meant to streamline the operations and keep away ‘thieves’- reads in part a brief advisory from Statehouse to the Politiburo members.

Earlier today DP Ruto chaired a government response team that brought together cabinet secretaries for Treasury, Devolution, Water and Agriculture that was convened to coordinate the government response.

Well, an informal internal communication indicates CS Matiangi will take over and DP Ruto will be left to continue with his hate campaigns against Raila, Uhuru and DCI for vowing to wage war against those who looted 21billion meant for crucial dams in North Rift where the drought has hit most.

The DP told media that the government is in control of the ongoing drought situation ravaging sections of the country, hence, there should be no cause for alarm.

Speaking in Nairobi at a media briefing, Ruto on Monday said the government has released Ksh.2 billion for the supply of food and water to about 1.1 million Kenyans affected by the ongoing drought situation.

“This morning, the government of Kenya has approved Ksh. 2 billion to be spent within this week in water tracking, making sure that boreholes and waterpumps are working,” said Ruto.

The deputy president maintained that there is enough food in the country to feed the Kenyans affected by hunger, adding that “this year’s situation is better.”

“It is important to state that the situation we have this year is better than the situation we had last year and the year before,” said the DP.

“There should be no cause for alarm at the moment, the government has put in place both at the county and national level interventions to manage the current drought. We will work together with partners such as the United Nations agency and all other friendly institutions to ensure we don’t have any casualties as a result of this drought.”"|https://www.kenya-today.com/news/dp-ruto-humiliated-as-statehouse-directs-cs-matiangi-to-take-charge-of-drought-and-relief
Gov. Sonko sends food to drought affected areas in Turkana|20/03/2019|"Nairobi governor mike sonko has come to the rescue of hunger stricken Kenyans in Turkana areas.

The governor who disbursed different goodies to the region through Sonko rescue team said he was doing that from his personal savings to help humanity.







Many Kenyans have so far died due to the hunger after lacking food although the government through the ministry of devolution has denied claims of deaths.





Turkana Governor Josphat Nanok said that they lack enough resources to provide food for his people adequately thereby requesting for more funds."|https://www.kenya-today.com/news/gov-sonko-sends-food-to-drought-affected-areas-in-turkana
